polity_code,polity_name,polity_type,continent,area_deg2,centroid_lon,centroid_lat,n_parts,n_vertices,n_holes,compactness,is_valid,span_lon,span_lat
TUN-1881-2025,Tunisia,sovereign,Africa,15.186648190747349,9.561153977126024,34.11084431427702,3,511,0,0.306784468791157,True,4.089445003808663,7.099045506611432
ERI-1882-2025,Eritrea,sovereign,Africa,10.178056659146565,38.85138939952791,15.358559939513134,2,433,0,0.20231695922106668,True,6.678100006219438,5.638963505251738
MDG-1882-2025,Madagascar,sovereign,Africa,51.059782173473884,46.705875726567065,-19.3740876535651,3,975,0,0.3130862201467458,True,7.26456400676571,13.642781012705825
NAM-1884-2025,Namibia,sovereign,Africa,72.31055947312251,17.218195085533548,-22.133238238530776,1,621,0,0.3802896561012706,True,13.543126827634921,12.007700011183076
ZWE-1890-2025,Zimbabwe,sovereign,Africa,33.46240619633373,29.871733286978564,-19.000145369313646,1,337,0,0.6107645261191949,True,7.833673007295687,6.802088156334918
SWZ-1894-2025,Eswatini,sovereign,Africa,1.5500207007277902,31.497540077420524,-26.562650404458772,1,60,0,0.7714233920775386,True,1.3350640012434383,1.5880550014790273
SYC-1903-2025,Seychelles,sovereign,Africa,0.030892407213043926,52.22993299353522,-6.354351237455572,2,40,0,0.2109001431258448,True,9.334863008693787,4.911391004574099
LBY-1951-2025,Libya,sovereign,Africa,147.3456733486355,18.023184157355704,27.044051211255425,1,543,0,0.5612868787427855,True,15.839647264751818,13.664522012725996
GHA-1957-2025,Ghana,sovereign,Africa,19.61240710109282,-1.2073473645120885,7.95973597084313,2,389,0,0.4657483320174504,True,4.450000004144442,6.428609005987071
GIN-1958-2025,Guinea,sovereign,Africa,20.239894462105188,-10.941677452680587,10.438213250827083,1,509,0,0.25382776083413555,True,7.427464006917376,5.476605854174906
BEN-1960-2025,Benin,sovereign,Africa,9.574491100463765,2.343145591931978,9.6473134483231,1,231,0,0.4152119735662132,True,3.0783370028669594,6.169451121130365
BFA-1960-2025,Burkina Faso,sovereign,Africa,22.63391111384373,-1.7400796289746352,12.277943063182642,1,298,0,0.390932805439177,True,7.914873085922665,5.687082005296503
CAF-1960-2025,Central African Republic,sovereign,Africa,50.601157969308844,20.48292420423377,6.57119923111924,1,614,0,0.35725987123610403,True,13.040827012145257,8.782968368179667
TCD-1960-2025,Chad,sovereign,Africa,107.29604508861297,18.664558278808894,15.361186434655071,1,474,0,0.5053852783197131,True,10.539914009816101,15.99201801489373
COG-1960-2025,Congo,sovereign,Africa,27.97412639010858,15.224307692974682,-0.8401826247994522,1,577,0,0.24563663159905658,True,7.502305006986973,8.72610900812677
CIV-1960-2025,Côte d'Ivoire,sovereign,Africa,26.339038247266593,-5.555621510330347,7.631672236093615,2,566,0,0.33365664532435213,True,6.116868005696745,6.390536005951645
COD-1960-2025,Democratic Republic of the Congo,sovereign,Africa,189.79197782161313,23.65498170888296,-2.8762359640269333,1,1192,0,0.34288529368287896,True,19.08821901777725,18.838746017544942
GAB-1960-2025,Gabon,sovereign,Africa,21.18485058700381,11.797392296273863,-0.5908307524543168,2,595,0,0.25759674300552615,True,5.818746005419143,6.239845505811289
MLI-1960-2025,Mali,sovereign,Africa,106.64933740470875,-3.5243676556108663,17.350324526379833,1,613,0,0.3254876594619471,True,16.49598328809043,14.860385421247202
NER-1960-2025,Niger,sovereign,Africa,100.6387873491106,9.397681196919901,17.426107669731604,1,412,0,0.4897644619794866,True,15.830000014742836,11.829036011016669
SEN-1960-2025,Senegal,sovereign,Africa,16.426433816946393,-14.467529808050276,14.366963259680052,1,544,0,0.21511848030224726,True,6.162855005739601,4.388873004087387
SOM-1960-2025,Somalia,sovereign,Africa,52.06794968769511,45.86282562251094,6.06391897997588,1,626,0,0.2726302727607219,True,10.422709009706857,13.654037012716248
TGO-1960-2025,Togo,sovereign,Africa,4.690211052697484,0.9756233616877867,8.535355424355297,1,192,0,0.30253262264472675,True,1.943422656982363,5.022090004677182
CMR-1961-2025,Cameroon,sovereign,Africa,37.971960962025435,12.743588011718998,5.685931079547885,1,645,0,0.27157751797612534,True,7.70311284717414,11.430836010645876
NGA-1961-2025,Nigeria,sovereign,Africa,74.88504824462476,8.105194454755651,9.593953144832414,2,772,0,0.4071724085809983,True,11.95715401113597,9.618655008957958
BDI-1962-2025,Burundi,sovereign,Africa,2.2125230150337423,29.887114957117284,-3.356347607254019,1,123,0,0.47130600035614256,True,1.8681909281002334,2.1487595803358204
RWA-1962-2025,Rwanda,sovereign,Africa,2.043484848958831,29.917694493944403,-1.997869021170847,1,124,0,0.5028390076706246,True,2.0388179282451517,1.7710450016494401
UGA-1962-2025,Uganda,sovereign,Africa,19.677247228505593,32.38623165222829,1.2800840662887347,1,263,0,0.5480698856929843,True,5.435418005062161,5.698754505307405
KEN-1963-2025,Kenya,sovereign,Africa,47.30912292861626,37.85800253328941,0.5299165289679706,2,354,0,0.5273074352888146,True,7.992599101193775,9.291594579466974
MWI-1964-2025,Malawi,sovereign,Africa,9.885993307455168,34.30723535007089,-13.21586853093642,2,347,0,0.23353326493873416,True,3.2390900030166563,7.758608973095619
TZA-1964-2025,Tanzania,sovereign,Africa,77.00635839005326,34.82332583591994,-6.270387193885149,4,686,0,0.47078252346098604,True,11.101463945340754,10.743200018616065
ZMB-1964-2025,Zambia,sovereign,Africa,62.81458834314777,27.798234377753786,-13.453070168994634,1,588,0,0.3271376388720159,True,11.702736510899058,9.881228750004574
BWA-1966-2025,Botswana,sovereign,Africa,50.676145134014625,23.81503144729671,-22.18197433861177,1,404,0,0.5539452116229616,True,9.377509008733483,9.093473008468948
LSO-1966-2025,Lesotho,sovereign,Africa,2.841528893669023,28.2429739565123,-29.581013658660577,1,101,0,0.7089647665071943,True,2.4415810022738356,2.0798360019369966
GNQ-1968-2025,Equatorial Guinea,sovereign,Africa,2.1881368329049025,10.340154646737757,1.709621923774379,3,178,0,0.3950602211825006,True,5.751524178175146,5.22328308707813
COM-1975-2025,Comoros,sovereign,Africa,0.1411528987696359,43.67447209107141,-11.891500218989476,3,71,0,0.1915891456561621,True,1.3159045012255035,1.0154140009456754
DJI-1977-2025,Djibouti,sovereign,Africa,1.7775682369136647,42.577707382340634,11.749632349766213,1,151,0,0.42218669033321526,True,1.6605550015464132,1.766109001644807
EGY-1979-2025,Egypt,sovereign,Africa,90.48956298328648,29.871910458963264,26.494280037820474,1,808,0,0.40165272031659194,True,12.188891011351643,9.646643356848728
MRT-1979-2025,Mauritania,sovereign,Africa,89.90564696743232,-10.332325785775337,20.25990135162898,2,476,0,0.41336610769060145,True,12.266616159572408,12.564818011701902
MAR-1979-2025,Morocco,sovereign,Africa,62.46095312935972,-8.938028072750962,29.108475486903473,1,820,0,0.24946275327877293,True,16.08971801498464,15.152918680778882
ETH-1993-2025,Ethiopia,sovereign,Africa,92.72341359175749,39.61600831182321,8.626224382696789,1,560,0,0.5319138402888296,True,14.995809252061122,11.476945010688766
SSD-2011-2025,South Sudan,sovereign,Africa,51.39037471472438,30.34408677618941,7.258340931177789,1,426,0,0.3604458157472654,True,11.792597389125888,8.683852559781258
SDN-2011-2025,Sudan,sovereign,Africa,157.26424101641175,29.95381461167485,15.9796017319838,1,609,0,0.4595057506029672,True,16.77499551562292,13.603206967562272
ALG-1800-1902,Algeria (to 1902),historical,Africa,63.52243775547943,3.8485237400196812,33.33134981337675,1,410,0,0.5844679830201804,True,11.748150192759624,7.094158072626556
ANG-1800-1890,Angola (to 1890),historical,Africa,33.98916052862655,14.242289474955312,-11.478627211856411,2,542,0,0.3098285265832172,True,4.452636342385773,13.038559012143125
BOT-1800-1890,Botswana (to 1890),historical,Africa,27.3380237599628,23.413166593565574,-23.847741540248578,1,286,0,0.39390268683702084,True,9.377509008733483,6.3601646445993865
CON-1800-1898,Congo (to 1898),historical,Africa,27.97412639010858,15.224307692974682,-0.8401826247994522,1,577,0,0.24563663159905658,True,7.502305006986973,8.72610900812677
CON-1800-1891,Democratic Republic of the Congo (to 1891),historical,Africa,164.03900696609747,23.728264777560042,-2.7212052744126787,1,865,0,0.3484516704175603,True,18.55367586317584,18.608609017330657
EGY-1800-1899,Egypt (to 1899),historical,Africa,105.37005059399505,30.318315926150717,25.90716656347148,1,888,0,0.33409882096805993,True,15.293959612653197,13.976386513016521
EGY-1800-1922,Egypt (to 1922),historical,Africa,105.37005059399505,30.318315926150717,25.90716656347148,1,888,0,0.33409882096805993,True,15.293959612653197,13.976386513016521
ERI-1800-1889,Eritrea (to 1889),historical,Africa,1.5887856672320448,41.85281664056485,13.487771235333634,1,126,0,0.34796055331753734,True,2.428529440107013,2.3189216122163003
ETH-1800-1889,Ethiopia (to 1889),historical,Africa,77.33682150522485,40.05355069623983,9.167738515139332,1,488,0,0.5237874163144887,True,13.023446250224254,10.707464009972156
GAB-1800-1912,Gabon (to 1912),historical,Africa,21.18485058700381,11.797392296273863,-0.5908307524543168,2,595,0,0.25759674300552615,True,5.818746005419143,6.239845505811289
GHA-1800-1888,Ghana (to 1888),historical,Africa,5.580890720653374,-1.3011201030500688,6.008181834985045,2,376,0,0.247346661774993,True,4.450000004144442,2.497526648379279
LAG-1800-1906,Lagos (to 1906),historical,Africa,5.865410323894658,3.95063477854534,7.537515996126035,1,228,0,0.4629797879729186,True,2.8036878529162546,3.3026492422320217
MAD-1800-1912,Madagascar (to 1912),historical,Africa,51.059782173473884,46.705875726567065,-19.3740876535651,3,975,0,0.3130862201467458,True,7.26456400676571,13.642781012705825
MOR-1800-1904,Morocco (to 1904),historical,Africa,35.81758515298784,-6.002211092352567,32.17041725235591,1,526,0,0.45791436836727994,True,10.188587907671286,7.692169869190934
MOZ-1800-1891,Mozambique (to 1891),historical,Africa,54.211894345543584,35.898658229058135,-18.009319732464526,1,895,0,0.22728381580672277,True,9.54398750888842,16.385640994810686
SIE-1800-1889,Sierra Leone (to 1889),historical,Africa,6.848374658764104,-12.261632869823007,9.199607088505717,3,463,0,0.14232522441167023,True,6.557355006107002,6.910559506436002
ZAN-1800-1964,Zanzibar,historical,Africa,0.2115575199554392,39.513299840205995,-5.754855805742807,2,122,0,0.20656420163413183,True,0.6849950006379473,1.5684047514605766
ORA-1848-1910,Orange Free State (to 1910),historical,Africa,11.976114647143312,26.889105502040067,-28.679045955021703,1,406,0,0.43634211469480155,True,5.5725924551108506,3.9905107919679494
GHA-1888-1898,Ghana (1888-1898),historical,Africa,10.464530749048858,-1.3972143991847712,6.693618102960827,2,318,0,0.4417564367670041,True,4.450000004144442,4.0375657224965105
KEN-1888-1891,Kenya (1888-1891),historical,Africa,38.16919842215464,38.49055031186858,-0.45758063347759037,1,253,0,0.6665540470442689,True,8.99033782332532,6.675172638602504
COT-1889-1932,Côte d'Ivoire (1889-1932),historical,Africa,26.339038247266593,-5.555621510330347,7.631672236093615,2,566,0,0.33365664532435213,True,6.116868005696745,6.390536005951645
ETH-1889-1897,Ethiopia (1889-1897),historical,Africa,77.33682150522485,40.05355069623983,9.167738515139332,1,488,0,0.5237874163144887,True,13.023446250224254,10.707464009972156
ZIM-1889-1891,Zimbabwe (1889-1891),historical,Africa,33.46240619633373,29.871733286978564,-19.000145369313646,1,337,0,0.6107645261191949,True,7.833673007295687,6.802088156334918
ANG-1890-1891,Angola (1890-1891),historical,Africa,86.185979214598,16.728283253765632,-11.877417615991774,2,655,0,0.39645993652738104,True,10.583891009857012,13.499395012572265
BOT-1890-1895,Botswana (1890-1895),historical,Africa,50.52441729181913,23.729869379156305,-22.19834152755682,1,436,0,0.47088788056113096,True,9.377509008733483,10.572600763313659
ZAN-1890-1964,Zanzibar (1890-1964),historical,Africa,0.2115575199554392,39.513299840205995,-5.754855805742807,2,122,0,0.20656420163413183,True,0.6849950006379473,1.5684047514605766
ANG-1891-1905,Angola (1891-1905),historical,Africa,111.93095789525978,17.962980002076446,-12.433815358776544,2,858,0,0.3829038546284155,True,13.627109444134078,13.624950012689219
CON-1891-1894,Democratic Republic of the Congo (1891-1894),historical,Africa,181.22962013255253,23.485432905784698,-3.196912526943224,1,994,0,0.36752148347120095,True,18.55367586317584,18.608609017330657
KEN-1891-1894,Kenya (1891-1894),historical,Africa,84.69953632069002,37.125039321445115,1.3112644854336302,2,610,0,0.5119497671963121,True,13.32325582736064,10.677608279019154
ZIM-1891-1900,Zimbabwe (1891-1900),historical,Africa,88.15780794688227,28.998552108397245,-15.489334985361607,1,838,0,0.31261684589496347,True,10.87342220203189,14.224925904049897
CON-1894-1910,Democratic Republic of the Congo (1894-1910),historical,Africa,194.22072193050622,23.822555665001914,-2.7132569034934058,1,1353,0,0.31765256313706147,True,20.01741734883717,19.089544903585143
KEN-1894-1902,Kenya (1894-1902),historical,Africa,53.699666033702044,39.14097893173203,1.3562153510204489,2,449,0,0.5449958404176914,True,7.9081699829215495,10.677608279019154
UGA-1894-1902,Uganda (1894-1902),historical,Africa,30.99987028698787,33.63291877983257,1.2333981444589328,1,246,0,0.6232142066300103,True,7.147777115509371,6.735561736121824
BEN-1895-1898,Benin (1895-1898),historical,Africa,2.968883984030696,2.1880312290256314,7.665926000947876,1,93,0,0.574075729021233,True,1.2277807745885532,2.781306796302104
ETH-1897-1902,Ethiopia (1897-1902),historical,Africa,77.33682150522485,40.05355069623983,9.167738515139332,1,488,0,0.5237874163144887,True,13.023446250224254,10.707464009972156
CON-1898-1900,Congo (1898-1900),historical,Africa,185.87132944803042,18.641818982350983,10.529872861641769,1,1261,0,0.2147188319401076,True,16.318414015197646,28.46555402651056
GHA-1898-1956,Ghana (1898-1956),historical,Africa,17.42572601774234,-1.3924342071470424,7.906004978774948,2,376,0,0.4005599513222164,True,4.450000004144442,6.428609005987071
EGY-1899-1925,Egypt (1899-1925),historical,Africa,137.03821836823897,27.068276177602645,26.097967922891264,1,848,0,0.3637779329069305,True,20.894864019459817,9.646643356848728
NOR-1899-1904,Northern Nigeria (1899-1904),historical,Africa,60.16090692806936,8.4196612673816,10.836935879484276,1,275,0,0.5844652676194984,True,11.348153298479673,7.482575466088804
SOU-1899-1906,Southern Nigeria (1899-1906),historical,Africa,10.64577894584919,7.211863966550523,5.966299454097175,1,349,0,0.32542794661431984,True,5.3539998612540955,3.065649337314454
SUD-1899-1902,Sudan (1899-1902),historical,Africa,217.62243284240813,29.857229098418024,14.138352961428016,1,913,0,0.42533353358058923,True,19.53335479037389,18.60142913859555
CHA-1900-1912,Chad (1900-1912),historical,Africa,107.29604508861297,18.664558278808894,15.361186434655071,1,474,0,0.5053852783197131,True,10.539914009816101,15.99201801489373
CON-1900-1906,Congo (1900-1906),historical,Africa,78.57528435941744,18.610768040595985,3.9326222987790804,1,1078,0,0.18763844032905205,True,16.318414015197646,16.015836014915863
NOR-1900-1911,Northeastern Rhodesia (1900-1911),historical,Africa,23.646830649169075,31.01688321942974,-11.292907810984435,1,326,0,0.5466353912972756,True,5.341700504974881,6.684391257971896
NOR-1900-1905,Northwestern Rhodesia (1900-1905),historical,Africa,31.04857110137952,26.52030996946042,-14.901611950943797,1,395,0,0.5342715756391874,True,7.796561515067168,6.880472006407956
ALG-1902-1919,Algeria (1902-1919),historical,Africa,224.74103737222933,3.079621217556392,28.06454762841228,1,797,0,0.4620692008399323,True,22.79642193611292,18.113463016869503
ETH-1902-1907,Ethiopia (1902-1907),historical,Africa,81.57704685533554,39.76043429202727,9.135165505633335,1,576,0,0.48429316254756416,True,14.995809252061122,10.707464009972156
KEN-1902-1906,Kenya (1902-1906),historical,Africa,62.83598671634312,38.60972960053505,1.2309586240600054,2,521,0,0.5631176053526633,True,8.99033782332532,10.677608279019154
SUD-1902-1910,Sudan (1902-1910),historical,Africa,213.38035529407102,29.76662734264365,14.249651553622009,1,1002,0,0.38807019319005404,True,19.53335479037389,18.60142913859555
UGA-1902-1910,Uganda (1902-1910),historical,Africa,21.863549604346815,32.858029602390744,1.5420640641769754,1,298,0,0.5416447356763777,True,6.644367099222677,6.0979490500025975
MAU-1904-1912,Mauritania (1904-1912),historical,Africa,80.1714700133786,-11.102997452262535,21.406110978412844,2,471,0,0.40981477542336875,True,10.721888971446958,12.948849465922592
MOR-1904-1956,Morocco (1904-1956),historical,Africa,33.435315657575956,-6.111744842220636,31.964207667323333,1,457,0,0.4507894544520713,True,10.188587907671286,6.881279059913496
NOR-1904-1913,Northern Nigeria (1904-1913),historical,Africa,54.59105448265558,8.424650018172402,10.552301471276456,1,361,0,0.5513379219668834,True,11.348153298479673,6.805608485330069
MAL-1905-1919,Mali (1905-1919),historical,Africa,147.41800015973902,-3.718609536765653,16.67834944843516,1,643,0,0.4072680448747523,True,16.49598328809043,16.77175917384845
NIG-1905-1932,Niger (1905-1932),historical,Africa,100.6387873491106,9.397681196919901,17.426107669731604,1,412,0,0.4897644619794866,True,15.830000014742836,11.829036011016669
NOR-1905-1911,Northwestern Rhodesia (1905-1911),historical,Africa,39.16775769397871,25.855032914118404,-14.757229417876818,1,341,0,0.5555516596364835,True,8.625875823934336,7.205049840043557
CEN-1906-1912,Central African Republic (1906-1912),historical,Africa,50.601157969308844,20.48292420423377,6.57119923111924,1,614,0,0.35725987123610403,True,13.040827012145257,8.782968368179667
CON-1906-1912,Congo (1906-1912),historical,Africa,27.97412639010858,15.224307692974682,-0.8401826247994522,1,577,0,0.24563663159905658,True,7.502305006986973,8.72610900812677
SOU-1906-1913,Southern Nigeria (1906-1913),historical,Africa,16.525985851046524,6.054408623541855,6.5225904871677765,2,478,0,0.23722789361429572,True,7.661499863403179,4.887304243707732
ETH-1907-1952,Ethiopia (1907-1952),historical,Africa,92.72341359175749,39.61600831182321,8.626224382696789,1,560,0,0.5319138402888296,True,14.995809252061122,11.476945010688766
KEN-1907-1924,Kenya (1907-1924),historical,Africa,51.69147217814761,38.620539627231125,0.4396536081104937,2,436,0,0.5764755797555887,True,8.99033782332532,9.154371078503942
SUD-1910-1934,Sudan (1910-1934),historical,Africa,216.70429243213235,29.784390118945378,14.10271183131313,1,893,0,0.41617321960921355,True,19.53335479037389,18.738827017451868
UGA-1910-1926,Uganda (1910-1926),historical,Africa,22.968356575178944,32.78030299219724,1.6156277574000018,1,302,0,0.4915878465320107,True,6.644367099222677,6.0979490500025975
MAR-1911-1958,Morocco (to 1958),historical,Africa,33.435315657575956,-6.111744842220636,31.964207667323333,1,457,0,0.4507894544520713,True,10.188587907671286,6.881279059913496
CEN-1912-1919,Central African Republic (1912-1919),historical,Africa,40.56770791021903,21.546420875755775,6.952392174761366,1,507,0,0.41538918596659785,True,11.27198568040032,7.030403815676593
CHA-1912-1919,Chad (1912-1919),historical,Africa,103.10991785093192,18.788655284765493,15.62225399475079,1,420,0,0.5553194058180255,True,10.539914009816101,15.90274951481058
CON-1912-1919,Congo (1912-1919),historical,Africa,21.35328567148248,14.944174043964445,-1.515659096810441,2,583,0,0.1665299267573541,True,7.502305006986973,8.686281260376035
GAB-1912-1919,Gabon (1912-1919),historical,Africa,18.417746773265957,11.773731982382502,-0.9101964688951795,2,551,0,0.27176556021270853,True,5.818746005419143,5.361945504993671
LIB-1912-1919,Libya (1912-1919),historical,Africa,81.5196158831855,16.37554465450218,28.72611360576588,1,491,0,0.34072422782672873,True,15.839647264751818,10.556972009831952
MAD-1912-1946,Madagascar (1912-1946),historical,Africa,51.20093507224352,46.69751862508275,-19.353459340718913,6,1046,0,0.27565180603879175,True,7.286877506786482,14.220695013244047
MAU-1912-1944,Mauritania (1912-1944),historical,Africa,71.77089532624568,-11.090856989310954,20.775679285188936,2,415,0,0.454621864512999,True,10.721888971446958,12.564818011701902
NIG-1914-1961,Nigeria (1914-1961),historical,Africa,71.1022437523993,7.873992467529015,9.616965059081448,1,606,0,0.4381948215440003,True,11.410420788858204,9.618655008957958
LIB-1919-1925,Libya (1919-1925),historical,Africa,92.74734126268665,15.795587138603361,28.418834486406706,1,532,0,0.44292878920691764,True,15.839647264751818,10.556972009831952
MAL-1919-1932,Mali (1919-1932),historical,Africa,124.78408904589533,-4.077484377391786,17.476515366463076,1,574,0,0.4225332803503636,True,16.49598328809043,16.02529617315325
EGY-1922-1925,Egypt (1922-1925),historical,Africa,137.03821836823897,27.068276177602645,26.097967922891264,1,848,0,0.3637779329069305,True,20.894864019459817,9.646643356848728
KEN-1924-1926,Kenya (1924-1926),historical,Africa,44.0180135819429,38.06148798181771,0.2987436588269834,2,349,0,0.5383572645794806,True,7.992599101193775,9.154371078503942
