reporter_code,reporter,partner_code,partner,item_code,item,year,exp_t,imp_t,ratio,prod_t,reporter_imports_t,avail_t,exp_over_avail,imp_over_avail,impossible_side,plausible_side,whep_keeps_plausible
215,United Republic of Tanzania,184,Rwanda,242,"Groundnuts, excluding shelled",2014,12.0,15213.2,1267.767,1635335.0,0.54,1635335.54,0.0,0.009,none,undetermined,unknown
130,Malawi,110,Japan,826,Unmanufactured tobacco,2009,5.0,6338.0,1267.6,208155.0,21084.0,229239.0,0.0,0.028,none,undetermined,unknown
231,United States of America,110,Japan,1035,"Meat of pig with the bone, fresh or chilled",1996,171101.0,135.0,1267.415,7763696.24,183612.0,7947308.24,0.022,0.0,none,undetermined,unknown
79,Germany,183,Romania,495,"Tangerines, mandarins, clementines",2020,4.73,5990.46,1266.482,0.0,388739.26999999996,388739.26999999996,0.0,0.015,none,undetermined,unknown
231,United States of America,15,Belgium-Luxembourg,56,Maize (corn),1993,180995.0,143.0,1265.699,160985760.0,352056.0,161337816.0,0.001,0.0,none,undetermined,unknown
89,Guatemala,60,El Salvador,463,"Other vegetables, fresh n.e.c.",1997,3797.0,3.0,1265.667,100000.0,47.0,100047.0,0.038,0.0,none,undetermined,unknown
174,Portugal,229,United Kingdom of Great Britain and Northern Ireland,882,Raw milk of cattle,2012,6327.0,5.0,1265.4,1938126.0,155992.0,2094118.0,0.003,0.0,none,undetermined,unknown
129,Madagascar,68,France,619,"Other fruits, n.e.c.",1995,8.0,10122.0,1265.25,6100.0,1.0,6101.0,0.001,1.659,none,undetermined,unknown
67,Finland,210,Sweden,271,"Rapeseed or canola oil, crude",2017,7.42,9386.32,1265.003,58400.0,14057.539999999999,72457.54,0.0,0.13,none,undetermined,unknown
79,Germany,106,Italy,414,"Other beans, green",1996,1265.0,1.0,1265.0,48605.0,16866.0,65471.0,0.019,0.0,none,undetermined,unknown
272,Serbia,80,Bosnia and Herzegovina,267,Sunflower seed,2010,3.0,3795.0,1265.0,378409.0,37689.0,416098.0,0.0,0.009,none,undetermined,unknown
255,Belgium,46,Congo,1035,"Meat of pig with the bone, fresh or chilled",2019,1769.66,1.4,1264.043,1038990.0,51147.79,1090137.79,0.002,0.0,none,undetermined,unknown
100,India,203,Spain,463,"Other vegetables, fresh n.e.c.",2001,1264.0,1.0,1264.0,27577500.0,4.0,27577504.0,0.0,0.0,none,undetermined,unknown
231,United States of America,54,Denmark,236,Soya beans,1999,16.0,20214.0,1263.375,72223460.0,105397.0,72328857.0,0.0,0.0,none,undetermined,unknown
126,Lithuania,150,Netherlands (Kingdom of the),236,Soya beans,2021,2776.92,2.2,1262.236,2230.0,2881.4799999999996,5111.48,0.543,0.0,none,undetermined,unknown
101,Indonesia,79,Germany,165,Molasses,2017,10090.8,8.0,1261.35,1210000.0,84259.25,1294259.25,0.008,0.0,none,undetermined,unknown
27,Bulgaria,97,Hungary,507,Pomelos and grapefruits,2018,1891.27,1.5,1260.847,0.0,18065.579999999998,18065.579999999998,0.105,0.0,none,undetermined,unknown
54,Denmark,225,United Arab Emirates,889,"Whole milk, condensed",2018,1.11,1398.59,1259.991,0.0,2234.98,2234.98,0.0,0.626,none,undetermined,unknown
200,Singapore,38,Sri Lanka,1242,Margarine and shortening,2004,3.0,3779.0,1259.667,31084.18,5192.0,36276.18,0.0,0.104,none,undetermined,unknown
84,Greece,231,United States of America,984,"Cheese from milk of sheep, fresh or processed",2011,2.0,2518.0,1259.0,125000.0,701.0,125701.0,0.0,0.02,none,undetermined,unknown
203,Spain,211,Switzerland,490,Oranges,1995,19.0,23921.0,1259.0,2587300.0,34692.0,2621992.0,0.0,0.009,none,undetermined,unknown
106,Italy,105,Israel,56,Maize (corn),2001,15.0,18880.0,1258.667,10553706.0,505587.0,11059293.0,0.0,0.002,none,undetermined,unknown
48,Costa Rica,33,Canada,486,Bananas,2017,101.58,127794.45,1258.067,2556158.0,6716.08,2562874.08,0.0,0.05,none,undetermined,unknown
174,Portugal,7,Angola,15,Wheat,2020,1.2,1509.0,1257.5,83500.0,1201619.59,1285119.59,0.0,0.001,none,undetermined,unknown
256,Luxembourg,68,France,270,Rape or colza seed,2000,4.0,5027.0,1256.75,8370.0,148.0,8518.0,0.0,0.59,none,undetermined,unknown
234,Uruguay,21,Brazil,44,Barley,2016,33.0,41466.08,1256.548,354800.0,80077.09,434877.08999999997,0.0,0.095,none,undetermined,unknown
117,Republic of Korea,128,"China, Macao SAR",51,"Beer of barley, malted",2016,1.22,1532.86,1256.443,2000000.0,220508.06,2220508.06,0.0,0.001,none,undetermined,unknown
174,Portugal,255,Belgium,1058,"Meat of chickens, fresh or chilled",2004,1.0,1256.0,1256.0,229682.0,7767.0,237449.0,0.0,0.005,none,undetermined,unknown
223,Türkiye,198,Slovenia,397,Cucumbers and gherkins,1996,3768.0,3.0,1256.0,1300000.0,7.0,1300007.0,0.003,0.0,none,undetermined,unknown
41,"China, mainland",200,Singapore,394,"Pumpkins, squash and gourds",2015,2.35,2947.35,1254.191,7681768.57,2502.28,7684270.850000001,0.0,0.0,none,undetermined,unknown
162,Norway,54,Denmark,1035,"Meat of pig with the bone, fresh or chilled",1999,1254.0,1.0,1254.0,109143.0,1410.0,110553.0,0.011,0.0,none,undetermined,unknown
223,Türkiye,237,Viet Nam,723,"Other stimulant, spice and aromatic crops, n.e.c.",2018,8765.19,6.99,1253.961,245601.0,7031.24,252632.24,0.035,0.0,none,undetermined,unknown
100,India,150,Netherlands (Kingdom of the),571,"Mangoes, guavas and mangosteens",2010,23815.0,19.0,1253.421,17759500.0,131.0,17759631.0,0.001,0.0,none,undetermined,unknown
97,Hungary,167,Czechia,268,"Sunflower-seed oil, crude",2000,1253.0,1.0,1253.0,151489.0,11950.0,163439.0,0.008,0.0,none,undetermined,unknown
138,Mexico,110,Japan,393,Cauliflowers and broccoli,2016,1302.69,1.04,1252.587,583279.19,6719.24,589998.4299999999,0.002,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),68,France,882,Raw milk of cattle,1997,1.0,1252.0,1252.0,10922310.0,347185.0,11269495.0,0.0,0.0,none,undetermined,unknown
200,Singapore,41,"China, mainland",889,"Whole milk, condensed",2002,1251.0,1.0,1251.0,40910.4,27797.0,68707.4,0.018,0.0,none,undetermined,unknown
27,Bulgaria,183,Romania,267,Sunflower seed,2002,16262.0,13.0,1250.923,645369.0,6299.0,651668.0,0.025,0.0,none,undetermined,unknown
9,Argentina,162,Norway,268,"Sunflower-seed oil, crude",1995,5000.0,4.0,1250.0,1974800.0,0.0,1974800.0,0.003,0.0,none,undetermined,unknown
198,Slovenia,68,France,564,Wine,2011,1250.0,1.0,1250.0,24944.0,9684.0,34628.0,0.036,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,221,Oman,268,"Sunflower-seed oil, crude",2010,2.0,2500.0,1250.0,0.0,276847.0,276847.0,0.0,0.009,none,undetermined,unknown
68,France,15,Belgium-Luxembourg,339,"Other oil seeds, n.e.c.",1998,1249.0,1.0,1249.0,641.0,8576.0,9217.0,0.136,0.0,none,undetermined,unknown
194,Saudi Arabia,13,Bahrain,397,Cucumbers and gherkins,2001,1.0,1248.0,1248.0,165521.0,267.0,165788.0,0.0,0.008,none,undetermined,unknown
59,Egypt,68,France,165,Molasses,2013,10.0,12475.0,1247.5,769000.0,235.0,769235.0,0.0,0.016,none,undetermined,unknown
174,Portugal,231,United States of America,1242,Margarine and shortening,2007,1247.0,1.0,1247.0,48800.0,13036.0,61836.0,0.02,0.0,none,undetermined,unknown
216,Thailand,131,Malaysia,603,"Other tropical fruits, n.e.c.",1989,3.0,3735.0,1245.0,675500.0,0.0,675500.0,0.0,0.006,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,54,Denmark,897,Whole milk powder,1997,33598.0,27.0,1244.37,96000.0,9872.0,105872.0,0.317,0.0,none,undetermined,unknown
255,Belgium,229,United Kingdom of Great Britain and Northern Ireland,270,Rape or colza seed,2011,5.0,6216.0,1243.2,52211.0,2182583.0,2234794.0,0.0,0.003,none,undetermined,unknown
110,Japan,225,United Arab Emirates,51,"Beer of barley, malted",2021,4.12,5121.05,1242.973,2028978.0,40596.329999999994,2069574.33,0.0,0.002,none,undetermined,unknown
106,Italy,174,Portugal,15,Wheat,2020,3.1,3852.06,1242.6,6716180.0,7994395.56,14710575.559999999,0.0,0.0,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,27,Rice,2005,2.0,2485.0,1242.5,824114.0,10836.0,834950.0,0.0,0.003,none,undetermined,unknown
44,Colombia,79,Germany,489,Plantains and cooking bananas,2008,1242.0,1.0,1242.0,3379742.0,66327.0,3446069.0,0.0,0.0,none,undetermined,unknown
203,Spain,203,Spain,882,Raw milk of cattle,2004,14904.0,12.0,1242.0,6384100.0,375317.0,6759417.0,0.002,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,150,Netherlands (Kingdom of the),449,Mushrooms and truffles,2008,4.0,4968.0,1242.0,70200.0,109463.0,179663.0,0.0,0.028,none,undetermined,unknown
68,France,105,Israel,56,Maize (corn),2007,15.0,18619.0,1241.267,14505519.1,892595.0,15398114.1,0.0,0.001,none,undetermined,unknown
38,Sri Lanka,41,"China, mainland",813,"Coir, raw",2011,69.0,85577.0,1240.246,148000.0,0.0,148000.0,0.0,0.578,none,undetermined,unknown
79,Germany,80,Bosnia and Herzegovina,162,Raw cane or beet sugar (centrifugal only),2003,1.0,1239.0,1239.0,3779000.0,23658.0,3802658.0,0.0,0.0,none,undetermined,unknown
131,Malaysia,110,Japan,1242,Margarine and shortening,2000,1239.0,1.0,1239.0,274000.0,2656.0,276656.0,0.004,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,150,Netherlands (Kingdom of the),449,Mushrooms and truffles,2011,4.0,4955.0,1238.75,70740.0,101278.0,172018.0,0.0,0.029,none,undetermined,unknown
170,Peru,33,Canada,403,"Onions and shallots, dry (excluding dehydrated)",2004,1.0,1238.0,1238.0,515459.0,0.0,515459.0,0.0,0.002,none,undetermined,unknown
200,Singapore,131,Malaysia,826,Unmanufactured tobacco,1996,2476.0,2.0,1238.0,2.0,20262.0,20264.0,0.122,0.0,none,undetermined,unknown
106,Italy,84,Greece,44,Barley,2020,5570.07,4.5,1237.793,1123730.0,449563.87,1573293.87,0.004,0.0,none,undetermined,unknown
156,New Zealand,110,Japan,463,"Other vegetables, fresh n.e.c.",1996,8664.0,7.0,1237.714,104200.0,1049.0,105249.0,0.082,0.0,none,undetermined,unknown
165,Pakistan,102,Iran (Islamic Republic of),289,Sesame seed,2016,32.67,40423.5,1237.328,34056.0,21.56,34077.56,0.001,1.186,none,undetermined,unknown
59,Egypt,194,Saudi Arabia,234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1998,1237.0,1.0,1237.0,6500.0,23.0,6523.0,0.19,0.0,none,undetermined,unknown
68,France,59,Egypt,162,Raw cane or beet sugar (centrifugal only),1994,2.0,2473.0,1236.5,4364300.0,296025.0,4660325.0,0.0,0.001,none,undetermined,unknown
231,United States of America,110,Japan,826,Unmanufactured tobacco,2009,11.0,13597.0,1236.091,373115.0,197839.0,570954.0,0.0,0.024,none,undetermined,unknown
174,Portugal,217,Togo,564,Wine,2013,1.0,1236.0,1236.0,623134.0,152527.0,775661.0,0.0,0.002,none,undetermined,unknown
230,Ukraine,229,United Kingdom of Great Britain and Northern Ireland,267,Sunflower seed,2009,3707.0,3.0,1235.667,6364000.0,5478.0,6369478.0,0.001,0.0,none,undetermined,unknown
41,"China, mainland",194,Saudi Arabia,723,"Other stimulant, spice and aromatic crops, n.e.c.",2021,1.0,1234.66,1234.66,107169.58,21679.76,128849.34,0.0,0.01,none,undetermined,unknown
119,Latvia,126,Lithuania,1043,"Pig fat, rendered",2010,1.0,1234.0,1234.0,9828.0,61.0,9889.0,0.0,0.125,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,767,"Cotton lint, ginned",2001,3701.0,3.0,1233.667,103994.0,27374.0,131368.0,0.028,0.0,none,undetermined,unknown
233,Burkina Faso,150,Netherlands (Kingdom of the),767,"Cotton lint, ginned",2010,11101.0,9.0,1233.444,190000.0,1.0,190001.0,0.058,0.0,none,undetermined,unknown
48,Costa Rica,33,Canada,486,Bananas,1998,120.0,148007.0,1233.392,2101120.0,1589.0,2102709.0,0.0,0.07,none,undetermined,unknown
231,United States of America,58,Ecuador,27,Rice,2008,1233.0,1.0,1233.0,9241170.0,88.0,9241258.0,0.0,0.0,none,undetermined,unknown
57,Belarus,54,Denmark,271,"Rapeseed or canola oil, crude",2006,22180.0,18.0,1232.222,42854.0,7.0,42861.0,0.517,0.0,none,undetermined,unknown
97,Hungary,105,Israel,15,Wheat,2003,20.0,24641.0,1232.05,2941248.0,5392.0,2946640.0,0.0,0.008,none,undetermined,unknown
79,Germany,154,North Macedonia,15,Wheat,2005,1.0,1232.0,1232.0,23692700.0,1440523.0,25133223.0,0.0,0.0,none,undetermined,unknown
165,Pakistan,108,Kazakhstan,495,"Tangerines, mandarins, clementines",2007,8.0,9855.0,1231.875,1413572.0,30.0,1413602.0,0.0,0.007,none,undetermined,unknown
21,Brazil,79,Germany,574,Pineapples,2007,8623.0,7.0,1231.857,2676323.0,1.0,2676324.0,0.003,0.0,none,undetermined,unknown
100,India,179,Qatar,486,Bananas,2015,3042.41,2.47,1231.745,29221000.0,0.0,29221000.0,0.0,0.0,none,undetermined,unknown
101,Indonesia,255,Belgium,257,Palm oil,2005,22.0,27095.0,1231.591,11861615.0,10645.0,11872260.0,0.0,0.002,none,undetermined,unknown
79,Germany,194,Saudi Arabia,162,Raw cane or beet sugar (centrifugal only),2010,1.0,1231.0,1231.0,3640424.0,86103.0,3726527.0,0.0,0.0,none,undetermined,unknown
98,Croatia,223,Türkiye,56,Maize (corn),2009,9.0,11079.0,1231.0,2182521.0,6305.0,2188826.0,0.0,0.005,none,undetermined,unknown
223,Türkiye,102,Iran (Islamic Republic of),1242,Margarine and shortening,2010,2462.0,2.0,1231.0,684814.0,145.0,684959.0,0.004,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),106,Italy,44,Barley,2004,3.0,3692.0,1230.667,287600.0,1112472.0,1400072.0,0.0,0.003,none,undetermined,unknown
212,Syrian Arab Republic,211,Switzerland,767,"Cotton lint, ginned",1999,1230.0,1.0,1230.0,306217.0,0.0,306217.0,0.004,0.0,none,undetermined,unknown
54,Denmark,68,France,15,Wheat,2017,30008.3,24.4,1229.848,4834100.0,222335.26,5056435.26,0.006,0.0,none,undetermined,unknown
251,Zambia,181,Zimbabwe,767,"Cotton lint, ginned",2005,29.0,35638.0,1228.897,46850.0,3266.0,50116.0,0.001,0.711,none,undetermined,unknown
209,Eswatini,68,France,162,Raw cane or beet sugar (centrifugal only),2005,42.0,51608.0,1228.762,652735.0,1142.0,653877.0,0.0,0.079,none,undetermined,unknown
174,Portugal,79,Germany,1080,"Meat of turkeys, fresh or chilled",2008,3.0,3686.0,1228.667,42535.0,11126.0,53661.0,0.0,0.069,none,undetermined,unknown
9,Argentina,234,Uruguay,75,Oats,1988,1228.0,1.0,1228.0,450000.0,0.0,450000.0,0.003,0.0,none,undetermined,unknown
68,France,231,United States of America,885,"Cream, fresh",2004,2.0,2456.0,1228.0,342000.0,87184.0,429184.0,0.0,0.006,none,undetermined,unknown
156,New Zealand,110,Japan,402,"Onions and shallots, green",1991,11050.0,9.0,1227.778,90000.0,0.0,90000.0,0.123,0.0,none,undetermined,unknown
237,Viet Nam,10,Australia,234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2014,1693.88,1.38,1227.449,5780.38,2524.58,8304.96,0.204,0.0,none,undetermined,unknown
27,Bulgaria,11,Austria,1058,"Meat of chickens, fresh or chilled",2001,1.0,1227.0,1227.0,110000.0,8668.0,118668.0,0.0,0.01,none,undetermined,unknown
150,Netherlands (Kingdom of the),185,Russian Federation,536,Plums and sloes,2003,1227.0,1.0,1227.0,6413.68,34196.0,40609.68,0.03,0.0,none,undetermined,unknown
231,United States of America,41,"China, mainland",60,Oil of maize,1999,2.0,2454.0,1227.0,1077000.0,18824.0,1095824.0,0.0,0.002,none,undetermined,unknown
138,Mexico,33,Canada,394,"Pumpkins, squash and gourds",1999,1226.0,1.0,1226.0,494145.0,1127.0,495272.0,0.002,0.0,none,undetermined,unknown
68,France,211,Switzerland,567,Watermelons,2019,7207.84,5.88,1225.823,13110.0,226906.11000000002,240016.11000000002,0.03,0.0,none,undetermined,unknown
95,Honduras,229,United Kingdom of Great Britain and Northern Ireland,257,Palm oil,2002,3.0,3676.0,1225.333,126500.0,1449.0,127949.0,0.0,0.029,none,undetermined,unknown
79,Germany,174,Portugal,56,Maize (corn),2005,4.0,4900.0,1225.0,4082700.0,1718451.0,5801151.0,0.0,0.001,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,79,Germany,211,Other pulses n.e.c.,1992,14689.0,12.0,1224.083,302000.0,1654.0,303654.0,0.048,0.0,none,undetermined,unknown
101,Indonesia,33,Canada,257,Palm oil,2017,42.38,51873.0,1223.997,37965224.0,2107.85,37967331.85,0.0,0.001,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,255,Belgium,165,Molasses,2013,20.0,24466.0,1223.3,325000.0,765347.0,1090347.0,0.0,0.022,none,undetermined,unknown
79,Germany,203,Spain,71,Rye,2007,44034.0,36.0,1223.167,2698282.0,166868.0,2865150.0,0.015,0.0,none,undetermined,unknown
126,Lithuania,150,Netherlands (Kingdom of the),898,Skim milk and whey powder,2001,2.0,2445.0,1222.5,13500.0,21352.0,34852.0,0.0,0.07,none,undetermined,unknown
67,Finland,210,Sweden,165,Molasses,2004,1.0,1222.0,1222.0,40000.0,2860.0,42860.0,0.0,0.029,none,undetermined,unknown
68,France,106,Italy,89,Buckwheat,2009,1.0,1222.0,1222.0,114500.0,12074.0,126574.0,0.0,0.01,none,undetermined,unknown
96,"China, Hong Kong SAR",41,"China, mainland",868,"Edible offal of cattle, fresh, chilled or frozen",1997,21987.0,18.0,1221.5,2940.0,50923.0,53863.0,0.408,0.0,none,undetermined,unknown
21,Brazil,255,Belgium,486,Bananas,2008,16.0,19540.0,1221.25,6998150.0,3.0,6998153.0,0.0,0.003,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,1036,"Edible offal of pigs, fresh, chilled or frozen",2012,1221.0,1.0,1221.0,386122.06,3529.0,389651.06,0.003,0.0,none,undetermined,unknown
223,Türkiye,110,Japan,826,Unmanufactured tobacco,2010,1.0,1221.0,1221.0,53018.0,50017.0,103035.0,0.0,0.012,none,undetermined,unknown
231,United States of America,138,Mexico,270,Rape or colza seed,1989,21.0,25623.0,1220.143,52000.0,77588.0,129588.0,0.0,0.198,none,undetermined,unknown
138,Mexico,231,United States of America,867,"Meat of cattle with the bone, fresh or chilled",1986,1.0,1220.0,1220.0,1247856.0,689.0,1248545.0,0.0,0.001,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,767,"Cotton lint, ginned",1998,3658.0,3.0,1219.333,108434.0,53275.0,161709.0,0.023,0.0,none,undetermined,unknown
202,South Africa,112,Jordan,521,Pears,2011,1.0,1218.0,1218.0,350527.0,201.0,350728.0,0.0,0.003,none,undetermined,unknown
231,United States of America,203,Spain,237,Soya bean oil,2000,9742.0,8.0,1217.75,8355000.0,42865.0,8397865.0,0.001,0.0,none,undetermined,unknown
170,Peru,150,Netherlands (Kingdom of the),619,"Other fruits, n.e.c.",2014,2.53,3079.2,1217.075,124000.0,0.0,124000.0,0.0,0.025,none,undetermined,unknown
96,"China, Hong Kong SAR",41,"China, mainland",51,"Beer of barley, malted",2001,6081.0,5.0,1216.2,53610.27,122854.0,176464.27,0.034,0.0,none,undetermined,unknown
102,Iran (Islamic Republic of),255,Belgium,223,"Pistachios, in shell",2002,1216.0,1.0,1216.0,248665.0,0.0,248665.0,0.005,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,150,Netherlands (Kingdom of the),1069,"Meat of ducks, fresh or chilled",1998,1216.0,1.0,1216.0,40000.0,3573.0,43573.0,0.028,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,211,Switzerland,44,Barley,1995,6.0,7295.0,1215.833,6834000.0,95014.0,6929014.0,0.0,0.001,none,undetermined,unknown
101,Indonesia,131,Malaysia,403,"Onions and shallots, dry (excluding dehydrated)",2005,2.0,2429.0,1214.5,732609.0,22055.0,754664.0,0.0,0.003,none,undetermined,unknown
231,United States of America,79,Germany,268,"Sunflower-seed oil, crude",1993,8.0,9699.0,1212.375,331000.0,70955.0,401955.0,0.0,0.024,none,undetermined,unknown
100,India,215,United Republic of Tanzania,162,Raw cane or beet sugar (centrifugal only),2019,4897.94,4.04,1212.361,34300000.0,985437.98,35285437.98,0.0,0.0,none,undetermined,unknown
41,"China, mainland",150,Netherlands (Kingdom of the),1166,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",1990,1212.0,1.0,1212.0,70000.0,128.0,70128.0,0.017,0.0,none,undetermined,unknown
110,Japan,200,Singapore,268,"Sunflower-seed oil, crude",1999,1.0,1212.0,1212.0,2369.0,10237.0,12606.0,0.0,0.096,none,undetermined,unknown
68,France,195,Senegal,867,"Meat of cattle with the bone, fresh or chilled",1988,1.0,1211.0,1211.0,1828000.0,180300.0,2008300.0,0.0,0.001,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,894,"Whole milk, evaporated",2002,1211.0,1.0,1211.0,31100.0,1560.0,32660.0,0.037,0.0,none,undetermined,unknown
119,Latvia,150,Netherlands (Kingdom of the),271,"Rapeseed or canola oil, crude",2018,1271.41,1.05,1210.867,52100.0,39397.87,91497.87,0.014,0.0,none,undetermined,unknown
