source,country,polity_code,item,unit,indicator,period,value,volume,volume_is_late,era_screened,implausible_tobacco_hops
iia,estonia,est,flax fibre and tow,ha,,1909-1913,42102.0,iia_1925_26,no,no,
iia,estonia,est,flax fibre and tow,tonnes,,1909-1913,16917.1,iia_1925_26,no,no,
iia,finland,fin,flax fibre and tow,tonnes,,1909-1913,1924.9,iia_1925_26,no,no,
iia,france,fra,flax fibre and tow,ha,,1909-1913,24905.0,iia_1925_26,no,no,
iia,france,fra,flax fibre and tow,tonnes,,1909-1913,18426.4,iia_1925_26,no,no,
iia,germany,deu,flax fibre and tow,ha,,1909-1913,15887.0,iia_1925_26,no,no,
iia,hungary,hun,flax fibre and tow,ha,,1909-1913,2055.0,iia_1925_26,no,no,
iia,hungary,hun,flax fibre and tow,tonnes,,1909-1913,2942.5,iia_1925_26,no,no,
iia,ireland,irl,flax fibre and tow,ha,,1909-1913,4049.0,iia_1925_26,no,no,
iia,ireland,irl,flax fibre and tow,tonnes,,1909-1913,2064.9,iia_1925_26,no,no,
iia,italy,ita,flax fibre and tow,ha,,1909-1913,8880.0,iia_1925_26,no,no,
iia,italy,ita,flax fibre and tow,tonnes,,1909-1913,2860.0,iia_1925_26,no,no,
iia,japan,jpn,flax fibre and tow,ha,,1909-1913,4912.0,iia_1925_26,no,no,
iia,japan,jpn,flax fibre and tow,tonnes,,1909-1913,2332.2,iia_1925_26,no,no,
iia,latvia,lva,flax fibre and tow,ha,,1909-1913,69619.0,iia_1925_26,no,no,
iia,latvia,lva,flax fibre and tow,tonnes,,1909-1913,30229.5,iia_1925_26,no,no,
iia,lithuania,ltu,flax fibre and tow,ha,,1909-1913,55167.0,iia_1925_26,no,no,
iia,lithuania,ltu,flax fibre and tow,tonnes,,1909-1913,24160.0,iia_1925_26,no,no,
iia,netherlands,nld,flax fibre and tow,ha,,1909-1913,18377.0,iia_1925_26,no,no,
iia,netherlands,nld,flax fibre and tow,tonnes,,1909-1913,7836.3,iia_1925_26,no,no,
iia,poland,pol,flax fibre and tow,ha,,1909-1913,80445.0,iia_1925_26,no,no,
iia,poland,pol,flax fibre and tow,tonnes,,1909-1913,41020.0,iia_1925_26,no,no,
iia,romania,rou,flax fibre and tow,ha,,1909-1913,21152.0,iia_1925_26,no,no,
iia,romania,rou,flax fibre and tow,tonnes,,1909-1913,2206.2,iia_1925_26,no,no,
iia,russian federation,rus,flax fibre and tow,ha,,1909-1913,1235000.0,iia_1925_26,no,no,
iia,russian federation,rus,flax fibre and tow,tonnes,,1909-1913,490100.0,iia_1925_26,no,no,
iia,serbia,srb,flax fibre and tow,ha,,1909-1913,1580.0,iia_1925_26,no,no,
iia,serbia,srb,flax fibre and tow,tonnes,,1909-1913,685.4,iia_1925_26,no,no,
iia,spain,esp,flax fibre and tow,ha,,1909-1913,2074.0,iia_1925_26,no,no,
iia,spain,esp,flax fibre and tow,tonnes,,1909-1913,904.8,iia_1925_26,no,no,
iia,sweden,swe,flax fibre and tow,ha,,1909-1913,1555.0,iia_1925_26,no,no,
iia,sweden,swe,flax fibre and tow,tonnes,,1909-1913,611.7,iia_1925_26,no,no,
iia,united kingdom,gbr,flax fibre and tow,ha,,1909-1913,17601.0,iia_1925_26,no,no,
iia,united kingdom,gbr,flax fibre and tow,tonnes,,1909-1913,8685.5,iia_1925_26,no,no,
iia,argentina,arg,grapes,ha,,1909-1913,107201.0,iia_1925_26,no,no,
iia,argentina,arg,grapes,tonnes,,1909-1913,653236.0,iia_1925_26,no,no,
iia,australia,aus,grapes,ha,,1909-1913,24398.0,iia_1925_26,no,no,
iia,australia,aus,grapes,tonnes,,1909-1913,88521.7,iia_1925_26,no,no,
iia,bulgaria,bgr,grapes,ha,,1909-1913,54580.0,iia_1925_26,no,no,
iia,bulgaria,bgr,grapes,tonnes,,1909-1913,63297.0,iia_1925_26,no,no,
iia,cyprus,cyp,grapes,ha,,1909-1913,18502.0,iia_1925_26,no,no,
iia,cyprus,cyp,grapes,tonnes,,1909-1913,31263.0,iia_1925_26,no,no,
iia,egypt,egy,grapes,ha,,1909-1913,1736.0,iia_1925_26,no,no,
iia,egypt,egy,grapes,tonnes,,1909-1913,17274.3,iia_1925_26,no,no,
iia,france,fra,grapes,ha,,1909-1913,19065.0,iia_1925_26,no,no,
iia,france,fra,grapes,tonnes,,1909-1913,64737.3,iia_1925_26,no,no,
iia,greece,grc,grapes,ha,,1909-1913,4435.0,iia_1925_26,no,no,
iia,italy,ita,grapes,ha,,1909-1913,3472200.0,iia_1925_26,no,no,
iia,italy,ita,grapes,tonnes,,1909-1913,3604200.0,iia_1925_26,no,no,
iia,japan,jpn,grapes,tonnes,,1909-1913,13044.0,iia_1925_26,no,no,
iia,mexico,mex,grapes,ha,,1909-1913,4052.0,iia_1925_26,no,no,
iia,mexico,mex,grapes,tonnes,,1909-1913,2900.0,iia_1925_26,no,no,
iia,russian federation,rus,grapes,ha,,1909-1913,125302.0,iia_1925_26,no,no,
iia,russian federation,rus,grapes,tonnes,,1909-1913,570544.5,iia_1925_26,no,no,
iia,south korea,kor,grapes,tonnes,,1909-1913,483.1,iia_1925_26,no,no,
iia,spain,esp,grapes,ha,,1909-1913,1277913.0,iia_1925_26,no,no,
iia,spain,esp,grapes,tonnes,,1909-1913,2648790.2,iia_1925_26,no,no,
iia,united states of america,usa,grapes,tonnes,,1909-1913,1027515.1,iia_1925_26,no,no,
iia,uruguay,ury,grapes,ha,,1909-1913,6006.0,iia_1925_26,no,no,
iia,uruguay,ury,grapes,tonnes,,1909-1913,26572.5,iia_1925_26,no,no,
iia,algeria,dza,"groundnuts, with shell",ha,,1909-1913,151.0,iia_1925_26,no,no,
iia,algeria,dza,"groundnuts, with shell",tonnes,,1909-1913,230.1,iia_1925_26,no,no,
iia,argentina,arg,"groundnuts, with shell",ha,,1909-1913,15576.0,iia_1925_26,no,no,
iia,australia,aus,"groundnuts, with shell",ha,,1909-1913,51.0,iia_1925_26,no,no,
iia,australia,aus,"groundnuts, with shell",tonnes,,1909-1913,76.2,iia_1925_26,no,no,
iia,"china, mainland",chn,"groundnuts, with shell",ha,,1909-1913,2663.0,iia_1925_26,no,no,
iia,"china, mainland",chn,"groundnuts, with shell",tonnes,,1909-1913,2873.5,iia_1925_26,no,no,
iia,"china, taiwan province of",twn,"groundnuts, with shell",ha,,1909-1913,19117.0,iia_1925_26,no,no,
iia,"china, taiwan province of",twn,"groundnuts, with shell",tonnes,,1909-1913,13461.8,iia_1925_26,no,no,
iia,congo,cog,"groundnuts, with shell",ha,,1909-1913,44300.0,iia_1925_26,no,no,
iia,congo,cog,"groundnuts, with shell",tonnes,,1909-1913,56000.0,iia_1925_26,no,no,
iia,egypt,egy,"groundnuts, with shell",ha,,1909-1913,9149.0,iia_1925_26,no,no,
iia,egypt,egy,"groundnuts, with shell",tonnes,,1909-1913,9640.4,iia_1925_26,no,no,
iia,fiji,fji,"groundnuts, with shell",ha,,1909-1913,70.0,iia_1925_26,no,no,
iia,fiji,fji,"groundnuts, with shell",tonnes,,1909-1913,27.4,iia_1925_26,no,no,
iia,gabon,gab,"groundnuts, with shell",ha,,1909-1913,15.0,iia_1925_26,no,no,
iia,gabon,gab,"groundnuts, with shell",tonnes,,1909-1913,17.0,iia_1925_26,no,no,
iia,gambia,gmb,"groundnuts, with shell",tonnes,,1909-1913,59284.8,iia_1925_26,no,no,
iia,india,ind,"groundnuts, with shell",ha,,1909-1913,551930.0,iia_1925_26,no,no,
iia,india,ind,"groundnuts, with shell",tonnes,,1909-1913,606970.0,iia_1925_26,no,no,
iia,japan,jpn,"groundnuts, with shell",ha,,1909-1913,8084.0,iia_1925_26,no,no,
iia,japan,jpn,"groundnuts, with shell",tonnes,,1909-1913,19732.0,iia_1925_26,no,no,
iia,kenya,ken,"groundnuts, with shell",tonnes,,1909-1913,485.0,iia_1925_26,no,no,
iia,madagascar,mdg,"groundnuts, with shell",ha,,1909-1913,4820.0,iia_1925_26,no,no,
iia,malawi,mwi,"groundnuts, with shell",ha,,1909-1913,37.0,iia_1925_26,no,no,
iia,malawi,mwi,"groundnuts, with shell",tonnes,,1909-1913,39.9,iia_1925_26,no,no,
iia,mali,mli,"groundnuts, with shell",tonnes,,1909-1913,4671.8,iia_1925_26,no,no,
iia,mauritius,mus,"groundnuts, with shell",ha,,1909-1913,211.0,iia_1925_26,no,no,
iia,mozambique,moz,"groundnuts, with shell",tonnes,,1909-1913,8680.4,iia_1925_26,no,no,
iia,nigeria,nga,"groundnuts, with shell",tonnes,,1909-1913,5200.2,iia_1925_26,no,no,
iia,south africa,zaf,"groundnuts, with shell",tonnes,,1909-1913,1369.4,iia_1925_26,no,no,
iia,spain,esp,"groundnuts, with shell",ha,,1909-1913,7574.0,iia_1925_26,no,no,
iia,spain,esp,"groundnuts, with shell",tonnes,,1909-1913,15727.8,iia_1925_26,no,no,
iia,tanzania,tza,"groundnuts, with shell",tonnes,,1909-1913,4206.4,iia_1925_26,no,no,
iia,united states of america,usa,"groundnuts, with shell",ha,,1909-1913,352035.0,iia_1925_26,no,no,
iia,united states of america,usa,"groundnuts, with shell",tonnes,,1909-1913,193750.4,iia_1925_26,no,no,
iia,zimbabwe,zwe,"groundnuts, with shell",ha,,1909-1913,1231.0,iia_1925_26,no,no,
iia,zimbabwe,zwe,"groundnuts, with shell",tonnes,,1909-1913,813.4,iia_1925_26,no,no,
iia,austria,aut,hempseed,ha,,1909-1913,659.0,iia_1925_26,no,no,
iia,austria,aut,hempseed,tonnes,,1909-1913,408.8,iia_1925_26,no,no,
iia,belgium,bel,hempseed,ha,,1909-1913,279.0,iia_1925_26,no,no,
iia,bulgaria,bgr,hempseed,ha,,1909-1913,3288.0,iia_1925_26,no,no,
iia,bulgaria,bgr,hempseed,tonnes,,1909-1913,1431.8,iia_1925_26,no,no,
iia,chile,chl,hempseed,ha,,1909-1913,275.0,iia_1925_26,no,no,
iia,chile,chl,hempseed,tonnes,,1909-1913,1190.8,iia_1925_26,no,no,
iia,france,fra,hempseed,ha,,1909-1913,14168.0,iia_1925_26,no,no,
iia,france,fra,hempseed,tonnes,,1909-1913,7007.9,iia_1925_26,no,no,
iia,hungary,hun,hempseed,ha,,1909-1913,11001.0,iia_1925_26,no,no,
iia,hungary,hun,hempseed,tonnes,,1909-1913,4995.7,iia_1925_26,no,no,
iia,poland,pol,hempseed,ha,,1909-1913,31342.0,iia_1925_26,no,no,
iia,poland,pol,hempseed,tonnes,,1909-1913,17050.0,iia_1925_26,no,no,
iia,romania,rou,hempseed,ha,,1909-1913,5958.0,iia_1925_26,no,no,
iia,romania,rou,hempseed,tonnes,,1909-1913,1869.7,iia_1925_26,no,no,
iia,russian federation,rus,hempseed,ha,,1909-1913,679000.0,iia_1925_26,no,no,
iia,russian federation,rus,hempseed,tonnes,,1909-1913,389000.0,iia_1925_26,no,no,
iia,spain,esp,hempseed,ha,,1909-1913,8605.0,iia_1925_26,no,no,
iia,spain,esp,hempseed,tonnes,,1909-1913,3180.7,iia_1925_26,no,no,
iia,australia,aus,hops,ha,,1909-1913,507.0,iia_1925_26,no,no,
iia,australia,aus,hops,tonnes,,1909-1913,728.8,iia_1925_26,no,no,no
iia,austria,aut,hops,ha,,1909-1913,811.0,iia_1925_26,no,no,
iia,austria,aut,hops,tonnes,,1909-1913,327.5,iia_1925_26,no,no,no
iia,belgium,bel,hops,ha,,1909-1913,2150.0,iia_1925_26,no,no,
iia,belgium,bel,hops,tonnes,,1909-1913,3179.0,iia_1925_26,no,no,no
iia,canada,can,hops,ha,,1909-1913,359.0,iia_1925_26,no,no,
iia,canada,can,hops,tonnes,,1909-1913,509.5,iia_1925_26,no,no,no
iia,france,fra,hops,ha,,1909-1913,6909.0,iia_1925_26,no,no,
iia,france,fra,hops,tonnes,,1909-1913,6211.5,iia_1925_26,no,no,no
iia,germany,deu,hops,ha,,1909-1913,22203.0,iia_1925_26,no,no,
iia,germany,deu,hops,tonnes,,1909-1913,8741.5,iia_1925_26,no,no,no
iia,hungary,hun,hops,ha,,1909-1913,156.0,iia_1925_26,no,no,
iia,hungary,hun,hops,tonnes,,1909-1913,690.3,iia_1925_26,no,no,no
iia,new zealand,nzl,hops,ha,,1909-1913,267.0,iia_1925_26,no,no,
iia,new zealand,nzl,hops,tonnes,,1909-1913,325.5,iia_1925_26,no,no,no
iia,poland,pol,hops,ha,,1909-1913,4607.0,iia_1925_26,no,no,
iia,poland,pol,hops,tonnes,,1909-1913,2329.5,iia_1925_26,no,no,no
iia,russian federation,rus,hops,tonnes,,1909-1913,4409.6,iia_1925_26,no,no,no
iia,united kingdom,gbr,hops,ha,,1909-1913,13677.0,iia_1925_26,no,no,
iia,united kingdom,gbr,hops,tonnes,,1909-1913,14979.1,iia_1925_26,no,no,no
iia,united states of america,usa,hops,ha,,1909-1913,18087.0,iia_1925_26,no,no,
iia,united states of america,usa,hops,tonnes,,1909-1913,23431.9,iia_1925_26,no,no,no
iia,"china, taiwan province of",twn,jute,ha,,1909-1913,2174.0,iia_1925_26,no,no,
iia,"china, taiwan province of",twn,jute,tonnes,,1909-1913,2421.9,iia_1925_26,no,no,
iia,india,ind,jute,ha,,1909-1913,1198946.0,iia_1925_26,no,no,
iia,india,ind,jute,tonnes,,1909-1913,1528062.4,iia_1925_26,no,no,
iia,japan,jpn,jute,ha,,1909-1913,620.0,iia_1925_26,no,no,
iia,japan,jpn,jute,tonnes,,1909-1913,1075.2,iia_1925_26,no,no,
iia,nepal,npl,jute,tonnes,,1909-1913,13884.5,iia_1925_26,no,no,
iia,algeria,dza,linseed,ha,,1909-1913,553.0,iia_1925_26,no,no,
iia,algeria,dza,linseed,tonnes,,1909-1913,335.6,iia_1925_26,no,no,
iia,argentina,arg,linseed,ha,,1909-1913,1664684.0,iia_1925_26,no,no,
iia,argentina,arg,linseed,tonnes,,1909-1913,790406.2,iia_1925_26,no,no,
iia,australia,aus,linseed,ha,,1909-1913,427.0,iia_1925_26,no,no,
iia,australia,aus,linseed,tonnes,,1909-1913,223.7,iia_1925_26,no,no,
iia,austria,aut,linseed,ha,,1909-1913,5004.0,iia_1925_26,no,no,
iia,austria,aut,linseed,tonnes,,1909-1913,2786.3,iia_1925_26,no,no,
iia,belgium,bel,linseed,ha,,1909-1913,19802.0,iia_1925_26,no,no,
iia,belgium,bel,linseed,tonnes,,1909-1913,11987.8,iia_1925_26,no,no,
iia,bulgaria,bgr,linseed,ha,,1909-1913,154.0,iia_1925_26,no,no,
iia,bulgaria,bgr,linseed,tonnes,,1909-1913,56.5,iia_1925_26,no,no,
iia,canada,can,linseed,ha,,1909-1913,418793.0,iia_1925_26,no,no,
iia,canada,can,linseed,tonnes,,1909-1913,305838.5,iia_1925_26,no,no,
iia,chile,chl,linseed,tonnes,,1909-1913,477.2,iia_1925_26,no,no,
iia,egypt,egy,linseed,ha,,1909-1913,1873.0,iia_1925_26,no,no,
iia,egypt,egy,linseed,tonnes,,1909-1913,950.8,iia_1925_26,no,no,
iia,estonia,est,linseed,ha,,1909-1913,42192.0,iia_1925_26,no,no,
iia,estonia,est,linseed,tonnes,,1909-1913,16412.6,iia_1925_26,no,no,
iia,france,fra,linseed,ha,,1909-1913,24905.0,iia_1925_26,no,no,
iia,france,fra,linseed,tonnes,,1909-1913,13534.9,iia_1925_26,no,no,
iia,hungary,hun,linseed,ha,,1909-1913,2955.0,iia_1925_26,no,no,
iia,hungary,hun,linseed,tonnes,,1909-1913,1604.2,iia_1925_26,no,no,
iia,india,ind,linseed,ha,,1909-1913,256000.0,iia_1925_26,no,no,
iia,india,ind,linseed,tonnes,,1909-1913,123600.0,iia_1925_26,no,no,
iia,italy,ita,linseed,ha,,1909-1913,17080.0,iia_1925_26,no,no,
iia,italy,ita,linseed,tonnes,,1909-1913,8354.0,iia_1925_26,no,no,
iia,japan,jpn,linseed,ha,,1909-1913,4012.0,iia_1925_26,no,no,
iia,japan,jpn,linseed,tonnes,,1909-1913,2493.5,iia_1925_26,no,no,
iia,latvia,lva,linseed,ha,,1909-1913,69619.0,iia_1925_26,no,no,
iia,latvia,lva,linseed,tonnes,,1909-1913,25442.6,iia_1925_26,no,no,
iia,lithuania,ltu,linseed,ha,,1909-1913,55167.0,iia_1925_26,no,no,
iia,lithuania,ltu,linseed,tonnes,,1909-1913,24800.0,iia_1925_26,no,no,
iia,mexico,mex,linseed,tonnes,,1909-1913,6700.0,iia_1925_26,no,no,
iia,morocco,mar,linseed,ha,,1909-1913,7309.0,iia_1925_26,no,no,
iia,morocco,mar,linseed,tonnes,,1909-1913,6307.7,iia_1925_26,no,no,
iia,netherlands,nld,linseed,ha,,1909-1913,13377.0,iia_1925_26,no,no,
iia,netherlands,nld,linseed,tonnes,,1909-1913,9265.2,iia_1925_26,no,no,
iia,new zealand,nzl,linseed,ha,,1909-1913,1038.0,iia_1925_26,no,no,
iia,poland,pol,linseed,ha,,1909-1913,80445.0,iia_1925_26,no,no,
iia,poland,pol,linseed,tonnes,,1909-1913,44440.0,iia_1925_26,no,no,
iia,romania,rou,linseed,ha,,1909-1913,21152.0,iia_1925_26,no,no,
iia,romania,rou,linseed,tonnes,,1909-1913,11865.3,iia_1925_26,no,no,
iia,russian federation,rus,linseed,ha,,1909-1913,1235000.0,iia_1925_26,no,no,
iia,russian federation,rus,linseed,tonnes,,1909-1913,460600.0,iia_1925_26,no,no,
iia,spain,esp,linseed,ha,,1909-1913,2074.0,iia_1925_26,no,no,
iia,spain,esp,linseed,tonnes,,1909-1913,653.7,iia_1925_26,no,no,
iia,sweden,swe,linseed,ha,,1909-1913,1555.0,iia_1925_26,no,no,
iia,sweden,swe,linseed,tonnes,,1909-1913,350.2,iia_1925_26,no,no,
iia,tunisia,tun,linseed,ha,,1909-1913,2280.0,iia_1925_26,no,no,
iia,tunisia,tun,linseed,tonnes,,1909-1913,942.0,iia_1925_26,no,no,
iia,united kingdom,gbr,linseed,ha,,1909-1913,197.0,iia_1925_26,no,no,
iia,united states of america,usa,linseed,ha,,1909-1913,1007597.0,iia_1925_26,no,no,
iia,united states of america,usa,linseed,tonnes,,1909-1913,496401.6,iia_1925_26,no,no,
iia,uruguay,ury,linseed,ha,,1909-1913,51205.0,iia_1925_26,no,no,
iia,uruguay,ury,linseed,tonnes,,1909-1913,24154.1,iia_1925_26,no,no,
iia,philippines,phl,manila fibre (abaca),ha,,1909-1913,479332.0,iia_1925_26,no,no,
iia,philippines,phl,manila fibre (abaca),tonnes,,1909-1913,154480.3,iia_1925_26,no,no,
iia,algeria,dza,"oil, olive, virgin",tonnes,,1909-1913,28367.0,iia_1925_26,no,no,
iia,cyprus,cyp,"oil, olive, virgin",tonnes,,1909-1913,2804.4,iia_1925_26,no,no,
iia,france,fra,"oil, olive, virgin",tonnes,,1909-1913,9556.0,iia_1925_26,no,no,
iia,greece,grc,"oil, olive, virgin",tonnes,,1909-1913,82506.7,iia_1925_26,no,no,
iia,italy,ita,"oil, olive, virgin",tonnes,,1909-1913,163189.8,iia_1925_26,no,no,
iia,portugal,prt,"oil, olive, virgin",tonnes,,1909-1913,22742.0,iia_1925_26,no,no,
iia,spain,esp,"oil, olive, virgin",tonnes,,1909-1913,219697.4,iia_1925_26,no,no,
iia,tunisia,tun,"oil, olive, virgin",tonnes,,1909-1913,25482.8,iia_1925_26,no,no,
iia,algeria,dza,olives,ha,,1909-1913,67540.0,iia_1925_26,no,no,
iia,algeria,dza,olives,tonnes,,1909-1913,231701.6,iia_1925_26,no,no,
iia,chile,chl,olives,tonnes,,1909-1913,453.7,iia_1925_26,no,no,
iia,cyprus,cyp,olives,tonnes,,1909-1913,6728.0,iia_1925_26,no,no,
iia,france,fra,olives,tonnes,,1909-1913,57970.2,iia_1925_26,no,no,
iia,italy,ita,olives,ha,,1909-1913,1718400.0,iia_1925_26,no,no,
iia,italy,ita,olives,tonnes,,1909-1913,1076660.0,iia_1925_26,no,no,
iia,spain,esp,olives,ha,,1909-1913,1431027.0,iia_1925_26,no,no,
iia,spain,esp,olives,tonnes,,1909-1913,1216926.9,iia_1925_26,no,no,
iia,united states of america,usa,olives,tonnes,,1909-1913,7441.4,iia_1925_26,no,no,
iia,uruguay,ury,olives,ha,,1909-1913,740.0,iia_1925_26,no,no,
iia,uruguay,ury,olives,tonnes,,1909-1913,593.2,iia_1925_26,no,no,
iia,algeria,dza,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1909-1913,1250.0,iia_1925_26,no,no,
iia,bulgaria,bgr,other berries and fruits of the genus vaccinium n.e.c.,ha,,1909-1913,4105.0,iia_1925_26,no,no,
iia,bulgaria,bgr,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1909-1913,20464.9,iia_1925_26,no,no,
iia,france,fra,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1909-1913,150754.3,iia_1925_26,no,no,
iia,italy,ita,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1909-1913,1018040.0,iia_1925_26,no,no,
iia,japan,jpn,other berries and fruits of the genus vaccinium n.e.c.,ha,,1909-1913,442182.0,iia_1925_26,no,no,
iia,mexico,mex,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1909-1913,10000.0,iia_1925_26,no,no,
iia,spain,esp,other berries and fruits of the genus vaccinium n.e.c.,tonnes,,1909-1913,35927.6,iia_1925_26,no,no,
iia,chile,chl,raisins,tonnes,,1909-1913,711.9,iia_1925_26,no,no,
iia,cyprus,cyp,raisins,ha,,1909-1913,92.0,iia_1925_26,no,no,
iia,greece,grc,raisins,ha,,1909-1913,56287.0,iia_1925_26,no,no,
iia,greece,grc,raisins,tonnes,,1909-1913,145632.8,iia_1925_26,no,no,
iia,austria,aut,rapeseed,ha,,1909-1913,2293.0,iia_1925_26,no,no,
iia,austria,aut,rapeseed,tonnes,,1909-1913,3098.1,iia_1925_26,no,no,
iia,belgium,bel,rapeseed,ha,,1909-1913,623.0,iia_1925_26,no,no,
iia,belgium,bel,rapeseed,tonnes,,1909-1913,1879.3,iia_1925_26,no,no,
iia,bulgaria,bgr,rapeseed,ha,,1909-1913,6287.0,iia_1925_26,no,no,
iia,bulgaria,bgr,rapeseed,tonnes,,1909-1913,3009.7,iia_1925_26,no,no,
iia,"china, taiwan province of",twn,rapeseed,ha,,1909-1913,895.0,iia_1925_26,no,no,
iia,"china, taiwan province of",twn,rapeseed,tonnes,,1909-1913,235.2,iia_1925_26,no,no,
iia,france,fra,rapeseed,ha,,1909-1913,29053.0,iia_1925_26,no,no,
iia,france,fra,rapeseed,tonnes,,1909-1913,41130.8,iia_1925_26,no,no,
iia,germany,deu,rapeseed,ha,,1909-1913,28920.0,iia_1925_26,no,no,
iia,hungary,hun,rapeseed,ha,,1909-1913,12251.0,iia_1925_26,no,no,
iia,hungary,hun,rapeseed,tonnes,,1909-1913,10042.4,iia_1925_26,no,no,
iia,india,ind,rapeseed,ha,,1909-1913,974300.0,iia_1925_26,no,no,
iia,india,ind,rapeseed,tonnes,,1909-1913,530400.0,iia_1925_26,no,no,
iia,japan,jpn,rapeseed,ha,,1909-1913,135876.0,iia_1925_26,no,no,
iia,japan,jpn,rapeseed,tonnes,,1909-1913,121913.8,iia_1925_26,no,no,
iia,netherlands,nld,rapeseed,ha,,1909-1913,2075.0,iia_1925_26,no,no,
iia,netherlands,nld,rapeseed,tonnes,,1909-1913,3710.1,iia_1925_26,no,no,
iia,romania,rou,rapeseed,ha,,1909-1913,74801.0,iia_1925_26,no,no,
iia,romania,rou,rapeseed,tonnes,,1909-1913,51259.1,iia_1925_26,no,no,
iia,russian federation,rus,rapeseed,ha,,1909-1913,54482.0,iia_1925_26,no,no,
iia,russian federation,rus,rapeseed,tonnes,,1909-1913,57418.2,iia_1925_26,no,no,
iia,algeria,dza,rye,ha,,1909-1913,1132.0,iia_1925_26,no,no,
iia,algeria,dza,rye,tonnes,,1909-1913,995.0,iia_1925_26,no,no,
iia,argentina,arg,rye,ha,,1909-1913,34908.0,iia_1925_26,no,no,
iia,argentina,arg,rye,tonnes,,1909-1913,16261.2,iia_1925_26,no,no,
iia,australia,aus,rye,ha,,1909-1913,3579.0,iia_1925_26,no,no,
iia,australia,aus,rye,tonnes,,1909-1913,2886.6,iia_1925_26,no,no,
iia,austria,aut,rye,ha,,1909-1913,418644.0,iia_1925_26,no,no,
iia,austria,aut,rye,tonnes,,1909-1913,567867.2,iia_1925_26,no,no,
iia,belgium,bel,rye,ha,,1909-1913,262251.0,iia_1925_26,no,no,
iia,belgium,bel,rye,tonnes,,1909-1913,580838.1,iia_1925_26,no,no,
iia,bulgaria,bgr,rye,ha,,1909-1913,198192.0,iia_1925_26,no,no,
iia,bulgaria,bgr,rye,tonnes,,1909-1913,155238.2,iia_1925_26,no,no,
iia,canada,can,rye,ha,,1909-1913,47200.0,iia_1925_26,no,no,
iia,canada,can,rye,tonnes,,1909-1913,53198.0,iia_1925_26,no,no,
iia,chile,chl,rye,ha,,1909-1913,2050.0,iia_1925_26,no,no,
iia,chile,chl,rye,tonnes,,1909-1913,2931.3,iia_1925_26,no,no,
iia,denmark,dnk,rye,ha,,1909-1913,263919.0,iia_1925_26,no,no,
iia,denmark,dnk,rye,tonnes,,1909-1913,441906.3,iia_1925_26,no,no,
iia,estonia,est,rye,ha,,1909-1913,168541.0,iia_1925_26,no,no,
iia,estonia,est,rye,tonnes,,1909-1913,185168.0,iia_1925_26,no,no,
iia,finland,fin,rye,ha,,1909-1913,238393.0,iia_1925_26,no,no,
iia,finland,fin,rye,tonnes,,1909-1913,266155.1,iia_1925_26,no,no,
iia,france,fra,rye,ha,,1909-1913,1252730.0,iia_1925_26,no,no,
iia,france,fra,rye,tonnes,,1909-1913,1333593.0,iia_1925_26,no,no,
iia,germany,deu,rye,ha,,1909-1913,5259187.0,iia_1925_26,no,no,
iia,germany,deu,rye,tonnes,,1909-1913,10131807.5,iia_1925_26,no,no,
iia,greece,grc,rye,ha,,1909-1913,5276.0,iia_1925_26,no,no,
iia,greece,grc,rye,tonnes,,1909-1913,5556.5,iia_1925_26,no,no,
iia,hungary,hun,rye,ha,,1909-1913,680422.0,iia_1925_26,no,no,
iia,hungary,hun,rye,tonnes,,1909-1913,804213.9,iia_1925_26,no,no,
iia,ireland,irl,rye,ha,,1909-1913,2926.0,iia_1925_26,no,no,
iia,ireland,irl,rye,tonnes,,1909-1913,5554.7,iia_1925_26,no,no,
iia,italy,ita,rye,ha,,1909-1913,122684.0,iia_1925_26,no,no,
iia,italy,ita,rye,tonnes,,1909-1913,135354.0,iia_1925_26,no,no,
iia,latvia,lva,rye,ha,,1909-1913,350732.0,iia_1925_26,no,no,
iia,latvia,lva,rye,tonnes,,1909-1913,325436.1,iia_1925_26,no,no,
iia,lithuania,ltu,rye,ha,,1909-1913,552405.0,iia_1925_26,no,no,
iia,lithuania,ltu,rye,tonnes,,1909-1913,496656.0,iia_1925_26,no,no,
iia,luxembourg,lux,rye,ha,,1909-1913,10445.0,iia_1925_26,no,no,
iia,luxembourg,lux,rye,tonnes,,1909-1913,16537.8,iia_1925_26,no,no,
iia,netherlands,nld,rye,ha,,1909-1913,225519.0,iia_1925_26,no,no,
iia,netherlands,nld,rye,tonnes,,1909-1913,407600.2,iia_1925_26,no,no,
iia,new zealand,nzl,rye,ha,,1909-1913,1942.0,iia_1925_26,no,no,
iia,new zealand,nzl,rye,tonnes,,1909-1913,2446.6,iia_1925_26,no,no,
