ratio,item,unit,whep_code,polity_name,source,median_value,area,n,item_median_intensity,assertion_keys,known_flow,flow_origin_iso3
137.62135009330447,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,BLI-1833-1960,British Leeward Islands Colony,fao1952,68.5,1693.2996184216022,4,0.0002939482959867938,british west indies leeward islands|fao1952|1937-1951; leeward islands|fao1952|1950-1951; br west indies leeward is|fao1952|1949-1949,,
137.44710942763575,rice paddy,1000 tonnes,TWN-1945-2025,Taiwan,fao1952,1855.0,35993.63707155193,3,0.0003749579531697933,china taiwan|fao1952|1948-1951; taiwan|fao1952|1949-1951,,
135.98651721355097,jute allied fibres,1000 tonnes,PAK-1949-1971,Pakistan (1949-1971),fao1952,808.0,1014356.6530305491,3,5.857669004677044e-06,pakistan|fao1952|1949-1951,,
135.8268244148384,"silk-worm cocoons, reelable",tonnes,JPN-1895-1945,Japanese Empire,iia,148900.98700000002,626507.2861088028,36,0.001749789891421794,japan|iia|1909-1944; palau|iia|1915-1918,,
134.6736318918616,cotton seed,tonnes,KNA-1800-2025,Saint Kitts and Nevis,iia,600.0,262.96572046118183,22,0.016942189667314478,saint kitts and nevis|iia|1909-1945,,
134.06586079860713,"rice, paddy",tonnes,RVN-1954-1975,Republic of Vietnam (South Vietnam),mitchell,8238000.0,168501.8039144004,6,0.3646691560734893,viet nam|mitchell|1955-1960,,
134.05995844252135,jute,tonnes,IND-1914-1937,India (1914-1937),iia,1449155.5,4889738.947332932,17,0.0022107021587438724,india|iia|1914-1936,,
133.98970407195625,bananas,1000 tonnes,ITS-1908-1960,Italian Somaliland (1908-1960),fao1952,34219.0,464285.7156939303,3,0.0005500606320865948,somalia|fao1952|1939-1951,,
133.70820398663707,pesticides arsenicals,tonnes,FRA-1919-2025,France,fao1952,13000.0,548057.8009401887,1,0.00017740217220788145,france|fao1952|1937-1951,,
133.51915986512842,"groundnuts, with shell",tonnes,GMB-1800-2025,Gambia,mitchell,60500.0,10627.738270113981,38,0.04263545805358459,gambia|mitchell|1922-1960,,
133.0583079924852,pesticides white refined other refined oil,tonnes,CYP-1879-2025,Cyprus,fao1952,546.0,9123.352706704041,3,0.0004497759000081816,cyprus|fao1952|1937-1951,,
132.83582179566565,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,MTQ-1816-2025,Martinique,fao1952,44.0,1126.8510732461853,4,0.0002939482959867938,martinique|fao1952|1935-1951; marcinique|fao1952|1949-1951,,
132.75412405636573,"rice, paddy",tonnes,TWN-1945-2025,Taiwan,mitchell,1742500.0,35993.63707155193,10,0.3646691560734893,china taiwan province of|mitchell|1945-1960,,
132.36804890533227,pesticides benzene hexachloride,tonnes,TTO-1800-2025,Trinidad and Tobago,fao1952,127.0,4952.729517430746,3,0.0001937206613078392,british west indies trinidad and tobago|fao1952|1937-1951; british west indies trinidad tobago|fao1952|1949-1951; leeward islands trinidad and tobago|fao1952|1951-1951,,
132.3097752088126,soybeans,1000 tonnes,MAN-1932-1945,Manchukuo (1932-1945),fao1952,3851.0,791708.3482136662,1,3.6763458669968475e-05,china manchuria|fao1952|1937-1937,,
131.31365734668952,beer of barley,tonnes,GBR-1800-1921,United Kingdom (to 1921),mitchell,4285920.0,313550.3999074049,39,0.10409426519973411,united kingdom|mitchell|1850-1920,,
130.93319856249823,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,CUB-1800-2025,Cuba,fao1952,4198.0,109074.11801961382,4,0.0002939482959867938,cuba|fao1952|1937-1951,,
130.83730064086222,"groundnuts, with shell",tonnes,GMB-1800-2025,Gambia,iia,59284.8,10627.738270113981,5,0.04263545805358459,gambia|iia|1939-1945,,
129.68303923628682,cacao,1000 tonnes,TTO-1800-2025,Trinidad and Tobago,fao1952,21.3,4952.729517430746,4,3.316284742483804e-05,british west indies trinidad and tobago|fao1952|1937-1951; british west indies trinidad tobago|fao1952|1949-1951; leeward islands trinidad and tobago|fao1952|1951-1951,,
127.43802556087869,beer of barley,tonnes,GBR-1921-2025,United Kingdom,mitchell,3236320.0,243963.92905649156,40,0.10409426519973411,united kingdom|mitchell|1921-1960,,
127.38223623683791,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,RYU-1937-1945,Ryukyu Islands / Okinawa Prefecture (Japanese),fao1952,87.5,2336.8360149164137,2,0.0002939482959867938,ryukyu islands|fao1952|1937-1939,,
126.82790887003725,lemons and limes,ha,GRD-1800-2025,Grenada,iia,200.0,359.45318636546244,4,0.0043870524430124356,grenada|iia|1909-1945,,
126.48420033818601,sugar raw centrifugal,tonnes,ATG-1800-2025,Antigua and Barbuda,iia,16801.45,432.0286466170874,34,0.3074665960637625,antigua and barbuda|iia|1909-1945,,
126.08750755997316,bananas,tonnes,MTQ-1816-2025,Martinique,mitchell,83500.0,1126.8510732461853,14,0.5876894479228758,martinique|mitchell|1850-1960,,
125.95272150601653,pineapples,tonnes,PRI-1800-2025,Puerto Rico,juan,27500.0,8972.444342985882,12,0.024334048252951296,puerto rico|juan|1900-1960,,
125.00796803729877,pesticides sulphur dust,tonnes,CYP-1879-2025,Cyprus,fao1952,684.0,9123.352706704041,3,0.000599741278161007,cyprus|fao1952|1937-1951,,
124.85924455017883,grapefruits,1000 tonnes,PRI-1800-2025,Puerto Rico,fao1952,19.0,8972.444342985882,4,1.6959854612560134e-05,puerto rico|fao1952|1935-1951,,
124.04376021976466,sweet potatoes yams,1000 tonnes,BRB-1800-2025,Barbados,fao1952,38.0,434.58445270912586,4,0.0007049113258430571,british west indies barbados|fao1952|1935-1951; br west indies barbados|fao1952|1950-1951,,
123.90934224503926,groundnuts,1000 hectares,FRIN-1816-1954,French India (Établissements français dans l'Inde),fao1952,3.0,546.7035111937369,1,4.4285886226149405e-05,french india|fao1952|1937-1951,,
122.36279111911678,sugar cane,ha,PRI-1800-2025,Puerto Rico,mitchell,85000.0,8972.444342985882,1,0.07742100024431484,puerto rico|mitchell|1850-1960,,
122.07537874001304,rice paddy,1000 tonnes,IDN-JVM-1949-1951,"Java and Madura (within Indonesia, 1949-1951)",fao1952,6075.0,132719.7735856253,3,0.0003749579531697933,indonesia java and madura|fao1952|1949-1951,,
121.66477287341128,rice paddy,1000 tonnes,TWN-1895-1945,Formosa (Japanese Taiwan),fao1952,1642.0,35993.63707155193,1,0.0003749579531697933,china taiwan|fao1952|1937-1937,,
120.59426502849479,grapefruits,1000 tonnes,JAM-1800-2025,Jamaica,fao1952,22.5,11001.039856468184,4,1.6959854612560134e-05,british west indies jamaica|fao1952|1938-1951; jamaica|fao1952|1949-1951; br west indies jamaica|fao1952|1949-1951,,
119.5108318710804,pesticides copper sulphate,tonnes,FRA-1919-2025,France,fao1952,36500.0,548057.8009401887,5,0.0005572617459487168,france|fao1952|1937-1951,,
119.28049087930219,sugar raw centrifugal,tonnes,MTQ-1816-2025,Martinique,iia,41327.0,1126.8510732461853,5,0.3074665960637625,martinique|iia|1909-1945,,
118.99342897772783,pesticides benzene hexachloride,tonnes,JPN-1945-1952,Japan (occupied),fao1952,8555.5,371147.4432376307,2,0.0001937206613078392,japan|fao1952|1947-1951,,
118.55506435329698,"tobacco, unmanufactured",tonnes,TUR-1920-2025,Türkiye (1920-2025),iia,4730650.0,780180.368174527,4,0.051145295153688305,turkey|iia|1924-1945,,
118.14350453442292,rice paddy,1000 hectares,IDN-JVM-1949-1951,"Java and Madura (within Indonesia, 1949-1951)",fao1952,3741.0,132719.7735856253,3,0.0002385845005827523,indonesia java and madura|fao1952|1949-1951,,
118.02080097039153,"walnuts, with shell",ha,ITA-1919-2025,Italy,juan,108496.0,300310.4439810905,26,0.00306115086125675,italy|juan|1919-1960,,
117.9612019820162,tractors all purposes,number,GBR-1921-2025,United Kingdom,fao1952,316725.0,243963.92905649156,4,0.011005696608006713,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
117.23268903855359,rice paddy,1000 tonnes,IDN-BLB-1949-1951,"Bali and Lombok (within Indonesia, 1949-1951)",fao1952,447.0,10168.952683948575,3,0.0003749579531697933,indonesia bali and lombok|fao1952|1949-1951,,
116.96408987601801,"tobacco, unmanufactured",ha,SLV-1821-2025,El Salvador,iia,63000.0,20558.112635569574,1,0.02620020940601075,el salvador|iia|1910-1944,,
116.72382199735902,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,REU-1816-1946,Réunion (French Colony),fao1952,90.0,2623.08318152435,1,0.0002939482959867938,reunion|fao1952|1936-1937,,
116.36537824654322,r_fao_population_1952_10_18,1000 people,HKG-1842-2025,Hong Kong,fao1952,1574.0,1128.3490558475178,2,0.011987744350629912,hong kong|fao1952|1937-1951,,
116.3023460010151,grapefruits,1000 tonnes,ISR-1948-1967,Israel (1948-1967),fao1952,41.0,20786.111689025718,3,1.6959854612560134e-05,israel|fao1952|1948-1951,,
114.88787485343984,soybeans,tonnes,KOR-1800-1945,Korea (to 1945),iia,541978.55,219371.89647949164,12,0.02150437935902786,south korea|iia|1909-1944,,
114.61731525369004,pears,ha,ITA-1919-2025,Italy,juan,147837.0,300310.4439810905,26,0.004294993129370835,italy|juan|1919-1960,,
114.14174302765021,"other citrus fruit, n.e.c.",tonnes,ISR-1948-1967,Israel (1948-1967),mitchell,414000.0,20786.111689025718,12,0.17449483815301534,israel|mitchell|1948-1960; israel palestine|mitchell|1949-1949,,
113.90719227568431,pesticides sulphur dust,tonnes,ISR-1948-1967,Israel (1948-1967),fao1952,1420.0,20786.111689025718,1,0.000599741278161007,israel|fao1952|1948-1951,,
113.56425804339068,commercial nitrogenous fertilizers,1000 tonnes,SBZ-1938-1949,Eastern Germany / Soviet Occupation Zone,fao1952,348.0,109271.16029246466,2,2.8043487484389995e-05,germany eastern|fao1952|1938-1948,,
112.93302307215629,bananas,1000 tonnes,MTQ-1816-2025,Martinique,fao1952,70.0,1126.8510732461853,4,0.0005500606320865948,martinique|fao1952|1935-1951; marcinique|fao1952|1949-1951,,
112.86330801693184,"cheese, processed",tonnes,NLD-1830-2025,Netherlands,iia,121500.0,38295.46118907003,8,0.028110993750511352,netherlands|iia|1909-1945,,
112.39204998584391,bananas,tonnes,GLP-1816-2025,Guadeloupe,mitchell,109000.0,1650.2244307993958,14,0.5876894479228758,guadeloupe|mitchell|1850-1960,,
112.26072676963652,sugar cane,ha,CUB-1800-2025,Cuba,juan,948000.0,109074.11801961382,41,0.07742100024431484,cuba|juan|1901-1960,,
112.14617323826657,wheel tractors agriculture,number,F78-1949-1990,West Germany,fao1952,138028.0,247551.87229475778,3,0.004971832868108485,germany western|fao1952|1949-1951,,
110.69818745603834,pesticides white refined other refined oil,hectoliters,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,25.0,67.8255295223494,2,0.003329709197321678,bermuda|fao1952|1937-1951,,
110.2612354970978,pesticides ddt,tonnes,FRA-1919-2025,France,fao1952,15000.0,548057.8009401887,1,0.00024822301177225895,france|fao1952|1937-1951,,
108.87772009049657,condensed evaporated milk,1000 tonnes,NLD-1830-2025,Netherlands,fao1952,158.0,38295.46118907003,4,3.7894027396516215e-05,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
107.80265152893982,"coffee, green",ha,HTI-1800-2025,Haiti,juan,141600.0,27092.572875431946,19,0.04848233858028317,haiti|juan|1900-1960,,
107.68933849989513,bananas,1000 tonnes,TTPI-1947-1994,Trust Territory of the Pacific Islands,fao1952,120.0,2025.8065605565075,3,0.0005500606320865948,pacific is us trust|fao1952|1949-1951; pacific is us tr|fao1952|1949-1951; pacific is u s|fao1952|1949-1951,,
107.44659769266505,"tobacco, unmanufactured",tonnes,LBN-1920-1944,Lebanon (1920-1944),iia,56050.0,10199.46189186542,6,0.051145295153688305,lebanon|iia|1923-1943,,
106.97113109061858,grapefruits,1000 tonnes,PAL-1920-1948,Palestine (1920-1948),fao1952,49.0,27008.92924128763,1,1.6959854612560134e-05,palestine|fao1952|1937-1937; israel|fao1952|1937-1937,,
106.79164136119682,sugar raw centrifugal,tonnes,MTQ-1816-2025,Martinique,mitchell,37000.0,1126.8510732461853,108,0.3074665960637625,martinique|mitchell|1850-1960,,
106.66120732400051,"groundnuts, with shell",tonnes,SEN-1960-2025,Senegal,mitchell,892000.0,196149.59959691632,1,0.04263545805358459,senegal|mitchell|1960-1960,,
105.89512103571418,jute,ha,IND-1893-1914,India (1893-1914),iia,1193907.5,4815027.6418610485,6,0.0023415096106856885,india|iia|1909-1913,,
105.79717818342746,agaves,1000 tonnes,HTI-1800-2025,Haiti,fao1952,31.9,27092.572875431946,4,1.1129261537479109e-05,haiti|fao1952|1937-1951,,
103.53577982863905,plums and sloes,ha,ITA-1919-2025,Italy,juan,133500.0,300310.4439810905,26,0.004293588022044175,italy|juan|1919-1960,,
103.4470988221277,raisins,tonnes,GRC-1919-1947,Greece (1919-1947),iia,170500.0,129841.0864350498,19,0.012693866518375212,greece|iia|1919-1945,,
103.3728238138992,"tobacco, unmanufactured",tonnes,FRA-1919-2025,France,iia,2897600.0,548057.8009401887,3,0.051145295153688305,france|iia|1919-1945,,
103.13926723969936,potatoes,tonnes,DEU-1949-1990,"Germany (divided, 1949-1990)",juan,38298000.0,356835.2226635201,12,1.040601234644152,germany|juan|1949-1960,,
103.07143982041865,"coffee, green",ha,HTI-1800-2025,Haiti,iia,135385.5,27092.572875431946,4,0.04848233858028317,haiti|iia|1909-1945,,
103.0625706687858,tea,ha,TWN-1895-1945,Formosa (Japanese Taiwan),iia,41500.0,35993.63707155193,28,0.011187199751528947,china taiwan province of|iia|1909-1944,,
102.49413541830286,"cocoa, beans",tonnes,DOM-1800-2025,Dominican Republic,juan,22111.8,48332.9008946207,60,0.004463568657244536,dominican republic|juan|1900-1960,,
101.61483161870095,milk,1000 tonnes,NLD-1830-2025,Netherlands,fao1952,5464.0,38295.46118907003,5,0.0014041266581749038,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
101.44503737842183,tractors all purposes,number,SAA-1947-1957,Saar Protectorate,fao1952,2864.0,2565.2203150015116,3,0.011005696608006713,france saar|fao1952|1948-1951; saar|fao1952|1949-1951,,
101.36413756872044,other hard fibers,1000 tonnes,MUS-1800-2025,Mauritius,fao1952,1.5,2105.7089060802027,4,7.027625263915262e-06,mauritius|fao1952|1948-1951,,
100.08914538537653,tractors all purposes,number,LIE-1800-2025,Liechtenstein,fao1952,195.0,177.0231619716852,3,0.011005696608006713,liechtenstein|fao1952|1937-1951,,
99.51065866154869,commercial nitrogenous fertilizers,1000 tonnes,BEL-1831-2025,Belgium,fao1952,85.65,30692.03925557064,8,2.8043487484389995e-05,belgium|fao1952|1937-1951,,
99.50871645211303,pesticides copper sulphate,tonnes,GRC-1947-2025,Greece (1947-2025),fao1952,7200.0,129841.0864350498,1,0.0005572617459487168,greece|fao1952|1947-1951,,
98.93481599964372,"tobacco, unmanufactured",tonnes,DEU-1920-1938,Germany (1920-1938),iia,2382400.0,470825.35311272315,3,0.051145295153688305,germany|iia|1920-1937,,
98.82559303530829,"coffee, green",ha,SLV-1821-2025,El Salvador,juan,98500.0,20558.112635569574,24,0.04848233858028317,el salvador|juan|1900-1960,,
98.48062381164108,potatoes,tonnes,DEU-1938-1945,Germany (1938-1945),juan,50894100.0,496629.26877206715,7,1.040601234644152,germany|juan|1938-1944,,
98.37666343278276,sweet potatoes yams,1000 hectares,RYU-1945-1972,Ryukyu Islands (US Administration),fao1952,38.0,2336.8360149164137,3,0.0001652963525547975,ryukyu islands|fao1952|1949-1951,,
98.33813389668232,tomatoes,tonnes,MLT-1800-2025,Malta,juan,10000.0,291.8686793911891,5,0.34840994599121466,malta|juan|1909-1959,,
97.90840702826237,commercial potash fertilizers,1000 tonnes,DEU-1949-1990,"Germany (divided, 1949-1990)",fao1952,1492.4,356835.2226635201,6,4.271668472078077e-05,germany|fao1952|1949-1951,,
97.53776208260969,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,TTO-1800-2025,Trinidad and Tobago,fao1952,142.0,4952.729517430746,4,0.0002939482959867938,british west indies trinidad and tobago|fao1952|1937-1951; british west indies trinidad tobago|fao1952|1949-1951; leeward islands trinidad and tobago|fao1952|1951-1951,,
97.27019151666642,total tractors agriculture,number,GBR-1921-2025,United Kingdom,fao1952,316725.0,243963.92905649156,4,0.013346793917923224,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
96.8496315833418,figs,1000 tonnes,MLT-1800-2025,Malta,fao1952,1.0,291.8686793911891,1,3.537647315708841e-05,malta|fao1952|1939-1951,,
96.61362551771992,potatoes,tonnes,POL-1945-2025,Poland (1945-2025),juan,31350000.0,311827.7984931281,16,1.040601234644152,poland|juan|1945-1960,,
95.58742449194324,"coffee, green",ha,SLV-1821-2025,El Salvador,iia,95272.5,20558.112635569574,4,0.04848233858028317,el salvador|iia|1910-1944,,
95.5309269776318,jute,ha,IND-1914-1937,India (1914-1937),iia,1093769.0,4889738.947332932,17,0.0023415096106856885,india|iia|1914-1936,,
95.19549821810618,oranges,tonnes,LBN-1944-2025,Lebanon,iia,78000.0,10199.46189186542,1,0.08033428485482855,lebanon|iia|1944-1945,,
94.78728849478632,oranges,ha,DMA-1800-2025,Dominica,iia,1000.0,746.7822563482973,1,0.014127194015379808,dominica|iia|1909-1944,,
94.5928304559493,"rubber, natural",tonnes,IDN-1949-1963,Indonesia (1949-1963),mitchell,723000.0,1466396.5284180925,10,0.005212290981469361,indonesia|mitchell|1949-1960,,
94.5453568790521,other meat,1000 tonnes,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,0.1,67.8255295223494,2,1.5594325731753717e-05,bermuda|fao1952|1937-1951,,
93.36928436064265,cheese,1000 tonnes,NLD-1830-2025,Netherlands,fao1952,128.5,38295.46118907003,4,3.5937825325530566e-05,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
92.70470229777062,crawler tractors agriculture,number,MUS-1800-2025,Mauritius,fao1952,197.0,2105.7089060802027,3,0.001009174175679762,mauritius|fao1952|1948-1951,,
91.15933341951414,"coffee, green",tonnes,PRI-1800-2025,Puerto Rico,juan,11793.3,8972.444342985882,61,0.014418611242477926,puerto rico|juan|1900-1960,,
90.92890658227839,cotton lint,ha,KNA-1800-2025,Saint Kitts and Nevis,iia,1619.0,262.96572046118183,37,0.06770889735806021,saint kitts and nevis|iia|1909-1945,,
90.77407443913418,cotton seed,tonnes,VCT-1833-2025,Saint Vincent and the Grenadines,iia,605.5,393.7157412058466,22,0.016942189667314478,saint vincent and the grenadines|iia|1909-1945,,
90.2480188440264,soybeans,tonnes,KOR-1945-1948,Korea (occupied),iia,425800.0,219402.24512864018,1,0.02150437935902786,south korea|iia|1945-1945,,
89.66496125498509,rice paddy,1000 hectares,TWN-1945-2025,Taiwan,fao1952,770.0,35993.63707155193,3,0.0002385845005827523,china taiwan|fao1952|1948-1951; taiwan|fao1952|1949-1951,,
89.56262648368653,coffee,1000 tonnes,SLV-1821-2025,El Salvador,fao1952,64.45,20558.112635569574,4,3.500361185590796e-05,ei salvador|fao1952|1937-1951; el salvador|fao1952|1937-1951,,
89.23325392789762,phosphate rock,1000 tonnes,PYF-1800-2025,French Polynesia,fao1952,92.0,4002.7067671664913,6,0.00025757714307060326,french oceania|fao1952|1937-1951; makatea|fao1952|1949-1951,,
88.05671223747069,butter,1000 tonnes,DNK-1920-2025,Denmark,fao1952,173.5,42638.10583746177,4,4.621033422268359e-05,denmark|fao1952|1937-1951,,
87.40706684908683,milk,1000 tonnes,DNK-1920-2025,Denmark,fao1952,5233.0,42638.10583746177,5,0.0014041266581749038,denmark|fao1952|1937-1951,,
87.39838788657927,pigs,1000 heads,SGP-1946-1963,Singapore (Crown Colony),fao1952,102.0,544.5782406954,3,0.002143070535283847,singapore|fao1952|1948-1951,,
87.15481051914536,"rice, paddy",tonnes,KOR-1948-2025,South Korea,mitchell,3086000.0,97096.9362708301,11,0.3646691560734893,south korea|mitchell|1948-1960; korea|mitchell|1949-1960,,
86.8422846723949,raisins,ha,CYP-1879-2025,Cyprus,iia,46290.5,9123.352706704041,6,0.05842600161647845,cyprus|iia|1909-1945,,
86.74016271401912,beer of barley,tonnes,DEU-1949-1990,"Germany (divided, 1949-1990)",mitchell,3221920.0,356835.2226635201,12,0.10409426519973411,germany|mitchell|1949-1960,,
85.71858546649275,rice paddy,1000 tonnes,JPN-1945-1952,Japan (occupied),fao1952,11929.0,371147.4432376307,3,0.0003749579531697933,japan|fao1952|1947-1951,,
85.4662913562447,wine,ha,ITA-1870-1919,Italy (1870-1919),iia,3472200.0,284847.5059880116,1,0.14262558949686102,italy|iia|1909-1918,,
