whep_code,item,unit,year,n_rows,n_distinct,n_labels,n_sources,verdict,composition,v_min,v_max,published_mean,ratio_mean_max,labels,sources
CAN-1949-2025,pesticides benzene hexachloride,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.3,121,60.65,0.50124,Canada,fao1952
CAN-1949-2025,pesticides copper sulphate,tonnes,1949,6,6,1,1,values_differ,one_label_one_source,15,2256,582.833333,0.258348,Canada,fao1952
CAN-1949-2025,pesticides copper sulphate,tonnes,1950,4,4,1,1,values_differ,one_label_one_source,33,2210,1064,0.481448,Canada,fao1952
CAN-1949-2025,pesticides copper sulphate,tonnes,1951,5,5,1,1,values_differ,one_label_one_source,10,2093,684.2,0.326899,Canada,fao1952
CAN-1949-2025,pesticides ddt,tonnes,1949,3,3,1,1,values_differ,one_label_one_source,578,972,785,0.807613,Canada,fao1952
CAN-1949-2025,pesticides ddt,tonnes,1950,3,3,1,1,values_differ,one_label_one_source,63,2983,1223.666667,0.410213,Canada,fao1952
CAN-1949-2025,pesticides ddt,tonnes,1951,3,3,1,1,values_differ,one_label_one_source,564,1570,1005,0.640127,Canada,fao1952
CAN-1949-2025,pesticides nicotine sulphate,tonnes,1949,3,3,1,1,values_differ,one_label_one_source,2,40,23,0.575,Canada,fao1952
CAN-1949-2025,pesticides nicotine sulphate,tonnes,1950,2,2,1,1,values_differ,one_label_one_source,18,25,21.5,0.86,Canada,fao1952
CAN-1949-2025,pesticides nicotine sulphate,tonnes,1951,2,2,1,1,values_differ,one_label_one_source,17,32,24.5,0.765625,Canada,fao1952
CAN-1949-2025,pesticides sulphur dust,tonnes,1949,3,3,1,1,values_differ,one_label_one_source,6,210,90.666667,0.431746,Canada,fao1952
CAN-1949-2025,pesticides sulphur dust,tonnes,1950,3,3,1,1,values_differ,one_label_one_source,40,1227,445.666667,0.363217,Canada,fao1952
CAN-1949-2025,pesticides sulphur dust,tonnes,1951,3,3,1,1,values_differ,one_label_one_source,16,1260,459.666667,0.364815,Canada,fao1952
CAN-1949-2025,poultry,1000 heads,1949,4,4,1,1,values_differ,one_label_one_source,424,69031,18164.75,0.263139,Canada,fao1952
CAN-1949-2025,poultry,1000 heads,1950,4,4,1,1,values_differ,one_label_one_source,369,61469,16221.5,0.263897,Canada,fao1952
CAN-1949-2025,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,352,64615,16983.5,0.262841,Canada,fao1952
CAN-1949-2025,r_fao_population_1952_10_18,1000 people,1951,4,3,1,1,values_differ,one_label_one_source,974,14009,4777.25,0.341013,Canada,fao1952
CHE-1800-2025,cheese,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2,49,25.5,0.520408,Switzerland,fao1952
CHE-1800-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,8,12.7,10.35,0.814961,Switzerland,fao1952
CHE-1800-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,7.9,10.8,9.35,0.865741,Switzerland,fao1952
CHE-1800-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,8.5,10.5,9.5,0.904762,Switzerland,fao1952
CHE-1800-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,1.7,30.5,16.1,0.527869,Switzerland,fao1952
CHE-1800-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,1.7,33.6,17.65,0.525298,Switzerland,fao1952
CHE-1800-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,1.7,34,17.85,0.525,Switzerland,fao1952
CHE-1800-2025,dried milk,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,2,4,3,0.75,Switzerland,fao1952
CHE-1800-2025,dried milk,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,2,4,3,0.75,Switzerland,fao1952
CHE-1800-2025,dried milk,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,2,4,3,0.75,Switzerland,fao1952
CHE-1800-2025,horses mules asses,1000 heads,1936,3,3,1,1,values_differ,one_label_one_source,1,140,48,0.342857,Switzerland,fao1952
CHE-1800-2025,horses mules asses,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,2,138,70,0.507246,Switzerland,fao1952
CHE-1800-2025,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,2,134,68,0.507463,Switzerland,fao1952
CHE-1800-2025,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,2,131,66.5,0.507634,Switzerland,fao1952
CHE-1800-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,3,165,82.5,0.5,Switzerland,fao1952
CHE-1800-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,3,179,89.5,0.5,Switzerland,fao1952
CHE-1800-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,3,177,88.5,0.5,Switzerland,fao1952
CHE-1800-2025,other meat,1000 tonnes,1948,4,2,1,1,values_differ,one_label_one_source,3,14.3,5.825,0.407343,Switzerland,fao1952
CHE-1800-2025,other meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,2.2,17.9,6.525,0.364525,Switzerland,fao1952
CHE-1800-2025,other meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,2.3,18.7,6.625,0.354278,Switzerland,fao1952
CHE-1800-2025,other meat,1000 tonnes,1951,4,3,1,1,values_differ,one_label_one_source,2.4,19,6.625,0.348684,Switzerland,fao1952
CHE-1800-2025,poultry,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,68,6239,3153.5,0.50545,Switzerland,fao1952
CHE-1800-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,46,4180,1378.8,0.329856,Switzerland,fao1952
CHE-1800-2025,r_fao_population_1952_10_18,1000 people,1951,5,5,1,1,values_differ,one_label_one_source,30,4749,1396.6,0.294083,Switzerland,fao1952
CHL-1902-2025,commercial nitrogenous fertilizers,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,7,241.8,124.4,0.514475,Chile,fao1952
CHL-1902-2025,commercial nitrogenous fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,8.7,268.1,138.4,0.516225,Chile,fao1952
CHL-1902-2025,commercial nitrogenous fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,10,271.7,140.85,0.518403,Chile,fao1952
CHL-1902-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,14.9,15.2,15.05,0.990132,Chile,fao1952
CHL-1902-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,16,16.5,16.25,0.984848,Chile,fao1952
CHL-1902-2025,commercial phosphoric acid,1000 tonnes,1951,2,1,1,1,values_identical,one_label_one_source,20.9,20.9,20.9,1,Chile,fao1952
CHL-1902-2025,commercial potash fertilizers,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,3.1,9.9,6.5,0.656566,Chile,fao1952
CHL-1902-2025,commercial potash fertilizers,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,4.5,11.5,8,0.695652,Chile,fao1952
CHL-1902-2025,horses mules asses,1000 heads,1935,3,3,1,1,values_differ,one_label_one_source,41,528,207,0.392045,Chile,fao1952
CHL-1902-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,20,155,77.5,0.5,Chile,fao1952
CHL-1902-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,25,167,83.5,0.5,Chile,fao1952
CHL-1902-2025,meat,1000 tonnes,1951,4,4,1,1,values_differ,one_label_one_source,26,178,89,0.5,Chile,fao1952
CHL-1902-2025,phosphate rock,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,13,45,29,0.644444,Chile,fao1952
CHL-1902-2025,phosphate rock,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,10,37,23.5,0.635135,Chile,fao1952
CHL-1902-2025,phosphate rock,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,13,45,29,0.644444,Chile,fao1952
CHL-1902-2025,r_fao_population_1952_10_18,1000 people,1937,5,5,1,1,values_differ,one_label_one_source,25,4754,1500.8,0.315692,Chile,fao1952
CHL-1902-2025,r_fao_population_1952_10_18,1000 people,1951,5,5,1,1,values_differ,one_label_one_source,40,5912,1816.2,0.307206,Chile,fao1952
CHN-1921-1932,maize,tonnes,1931,2,2,2,1,values_differ,several_labels_one_source,1701000,6387000,4044000,0.633161,"china, mainland | china, manchuria province of",mitchell
CHN-1921-1932,"rice, paddy",tonnes,1931,2,2,2,1,values_differ,several_labels_one_source,321000,43079000,21700000,0.503726,"china, mainland | china, manchuria province of",mitchell
CHN-1921-1932,soybeans,tonnes,1930,2,2,2,2,values_differ,several_labels_several_sources,5298000,5317496.5,5307748.25,0.998167,"china, mainland | china, manchuria province of",iia | mitchell
CHN-1921-1932,soybeans,tonnes,1931,2,2,2,2,values_differ,several_labels_several_sources,5227000,5243568.3,5235284.15,0.99842,"china, mainland | china, manchuria province of",iia | mitchell
CHN-1921-1932,wheat,tonnes,1931,2,2,2,1,values_differ,several_labels_one_source,1580000,21618000,11599000,0.536544,"china, mainland | china, manchuria province of",mitchell
CHN-1932-1945,horses mules asses,1000 heads,1937,2,2,1,1,values_differ,one_label_one_source,3624,9018,6321,0.700931,China 22 provinces,fao1952
CHN-1947-1949,edible pig fat,1000 tonnes,1947,2,2,2,1,values_differ,several_labels_one_source,80,800,440,0.55,China 22 provinces | China Manchuria,fao1952
CHN-1947-1949,slaughter fats other than pig,1000 tonnes,1948,2,2,2,1,values_differ,several_labels_one_source,1,30,15.5,0.516667,China | China 22 provinces,fao1952
CHN-1947-1949,use agricultural area arable land orchards,1000 hectares,1947,3,3,3,1,values_differ,several_labels_one_source,13967,91040,59412.333333,0.652596,China | China 22 provinces | China Manchuria,fao1952
CHN-1947-1949,use forests woodlands,1000 hectares,1947,2,2,2,1,values_differ,several_labels_one_source,21943,84000,52971.5,0.630613,China | China Manchuria,fao1952
CHN-1947-1949,use total,1000 hectares,1947,3,3,3,1,values_differ,several_labels_one_source,106930,973629,529247,0.543582,China | China 22 provinces | China Manchuria,fao1952
CHN-1949-1950,buffaloes,1000 heads,1949,2,2,2,1,values_differ,several_labels_one_source,658,9460,5059,0.534778,China | China 22 provinces,fao1952
CHN-1949-1950,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,3,3,2,1,values_differ,several_labels_one_source,5,290,121.666667,0.41954,China 22 provinces | China Manchuria,fao1952
CHN-1949-1950,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,1561,2023,1829.666667,0.904432,China 22 provinces,fao1952
CHN-1949-1950,pigs,1000 heads,1949,2,2,2,1,values_differ,several_labels_one_source,95,59510,29802.5,0.500798,China | China 22 provinces,fao1952
CHN-1949-1950,soybeans,1000 hectares,1949,2,2,2,1,values_differ,several_labels_one_source,2200,4760,3480,0.731092,China 22 provinces | China Manchuria,fao1952
CHN-1949-1950,soybeans,1000 tonnes,1949,2,2,2,1,values_differ,several_labels_one_source,1800,4880,3340,0.684426,China 22 provinces | China Manchuria,fao1952
CHN-1949-1950,tobacco,1000 hectares,1949,2,2,2,1,values_differ,several_labels_one_source,6,490,248,0.506122,China 22 provinces | China Manchuria,fao1952
CHN-1950-2025,barley,tonnes,1951,2,2,2,1,values_differ,several_labels_one_source,87000,6719000,3403000,0.506474,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,barley,tonnes,1952,2,2,2,1,values_differ,several_labels_one_source,99000,6970000,3534500,0.507102,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,3,3,2,1,values_differ,several_labels_one_source,9,360,139.666667,0.387963,China 22 provinces | China Manchuria,fao1952
CHN-1950-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,3,3,2,1,values_differ,several_labels_one_source,9,440,174.666667,0.39697,China 22 provinces | China Manchuria,fao1952
CHN-1950-2025,maize,tonnes,1951,2,2,2,1,values_differ,several_labels_one_source,3940000,6343000,5141500,0.810579,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,maize,tonnes,1952,2,2,2,1,values_differ,several_labels_one_source,4190000,6600000,5395000,0.817424,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,millet,tonnes,1951,2,2,2,1,values_differ,several_labels_one_source,3407000,7675000,5541000,0.721954,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,millet,tonnes,1952,2,2,2,1,values_differ,several_labels_one_source,3445000,7612000,5528500,0.726287,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,331842,463500,397671,0.857974,China,fao1952
CHN-1950-2025,wheat,tonnes,1951,2,2,2,1,values_differ,several_labels_one_source,732000,17230000,8981000,0.521242,"china, mainland | china, manchuria province of",mitchell
CHN-1950-2025,wheat,tonnes,1952,2,2,2,1,values_differ,several_labels_one_source,822000,18130000,9476000,0.52267,"china, mainland | china, manchuria province of",mitchell
COD-1910-1960,cassava,1000 hectares,1949,2,2,1,1,values_differ,one_label_one_source,5,650,327.5,0.503846,Belgian Congo,fao1952
COD-1910-1960,cassava,1000 hectares,1950,2,2,1,1,values_differ,one_label_one_source,3,721,362,0.50208,Belgian Congo,fao1952
COD-1910-1960,cassava,1000 hectares,1951,2,2,1,1,values_differ,one_label_one_source,2,724,363,0.501381,Belgian Congo,fao1952
COD-1910-1960,cassava,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,33,5472,2752.5,0.503015,Belgian Congo,fao1952
COD-1910-1960,cassava,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,27,6250,3138.5,0.50216,Belgian Congo,fao1952
COD-1910-1960,cassava,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,19,6203,3111,0.501532,Belgian Congo,fao1952
COD-1910-1960,horses mules asses,1000 heads,1938,2,2,1,1,values_differ,one_label_one_source,0,1,0.5,0.5,Belgian Congo,fao1952
COD-1910-1960,horses mules asses,1000 heads,1949,2,2,1,1,values_differ,one_label_one_source,1,2,1.5,0.75,Belgian Congo,fao1952
COD-1910-1960,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,1,2,1.5,0.75,Belgian Congo,fao1952
COD-1910-1960,horses mules asses,1000 heads,1951,2,2,1,1,values_differ,one_label_one_source,1,2,1.5,0.75,Belgian Congo,fao1952
COD-1910-1960,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,1,12,6,0.5,Belgian Congo,fao1952
COD-1910-1960,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,1,12,6,0.5,Belgian Congo,fao1952
COD-1910-1960,meat,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,1,8,3.666667,0.458333,Belgian Congo,fao1952
COD-1910-1960,r_fao_population_1952_10_18,1000 people,1951,2,2,1,1,values_differ,one_label_one_source,9084,11519,10301.5,0.894305,Belgian Congo,fao1952
COD-1910-1960,sweet potatoes yams,1000 hectares,1949,3,3,1,1,values_differ,one_label_one_source,1,64,42.666667,0.666667,Belgian Congo,fao1952
COD-1910-1960,sweet potatoes yams,1000 hectares,1950,3,3,1,1,values_differ,one_label_one_source,1,59,39.333333,0.666667,Belgian Congo,fao1952
COD-1910-1960,sweet potatoes yams,1000 hectares,1951,3,3,1,1,values_differ,one_label_one_source,1,60,40,0.666667,Belgian Congo,fao1952
COD-1910-1960,sweet potatoes yams,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,7,382,254.666667,0.666667,Belgian Congo,fao1952
COD-1910-1960,sweet potatoes yams,1000 tonnes,1950,3,3,1,1,values_differ,one_label_one_source,7,378,252,0.666667,Belgian Congo,fao1952
COD-1910-1960,sweet potatoes yams,1000 tonnes,1951,3,3,1,1,values_differ,one_label_one_source,6,386,257.333333,0.666667,Belgian Congo,fao1952
COL-1922-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,171,740,455.5,0.615541,Colombia,fao1952
COL-1922-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,195,646,420.5,0.650929,Colombia,fao1952
COL-1922-2025,centrifugal sugar noncentrifugal cane sugar,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,218,650,434,0.667692,Colombia,fao1952
COL-1922-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,0.2,3.5,1.85,0.528571,Colombia,fao1952
COL-1922-2025,commercial phosphoric acid,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,0.5,5,2.75,0.55,Colombia,fao1952
COL-1922-2025,commercial phosphoric acid,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,0.5,5,2.75,0.55,Colombia,fao1952
COL-1922-2025,horses mules asses,1000 heads,1938,3,3,1,1,values_differ,one_label_one_source,287,930,552.333333,0.593907,Colombia,fao1952
COL-1922-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,461,1296,766.333333,0.591307,Colombia,fao1952
COL-1922-2025,meat,1000 tonnes,1949,4,4,1,1,values_differ,one_label_one_source,1,363,181.5,0.5,Colombia,fao1952
COL-1922-2025,meat,1000 tonnes,1950,4,4,1,1,values_differ,one_label_one_source,2,335,167.5,0.5,Colombia,fao1952
COL-1922-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,1,1,values_differ,one_label_one_source,1562,8531,3783.75,0.443529,Colombia,fao1952
CPV-1886-1975,horses mules asses,1000 heads,1939,3,2,1,1,values_differ,one_label_one_source,1,7,3,0.428571,Cape Verde Islands,fao1952
CRI-1800-2025,horses mules asses,1000 heads,1929,2,2,1,1,values_differ,one_label_one_source,8,85,46.5,0.547059,Costa Rica,fao1952
CRI-1800-2025,horses mules asses,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,7,77,42,0.545455,Costa Rica,fao1952
CRI-1800-2025,poultry,1000 heads,1950,2,2,1,1,values_differ,one_label_one_source,38,875,456.5,0.521714,Costa Rica,fao1952
CRI-1800-2025,r_fao_population_1952_10_18,1000 people,1937,4,4,1,1,values_differ,one_label_one_source,1,576,192,0.333333,Costa Rica,fao1952
CRI-1800-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,5,825,280.75,0.340303,Costa Rica,fao1952
CUB-1800-2025,commercial phosphoric acid,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,3.6,10.2,6.9,0.676471,Cuba,fao1952
CUB-1800-2025,horses mules asses,1000 heads,1939,3,3,1,1,values_differ,one_label_one_source,3,572,217.333333,0.379953,Cuba,fao1952
CUB-1800-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,3,409,148.666667,0.363488,Cuba,fao1952
CUB-1800-2025,meat,1000 tonnes,1949,3,3,1,1,values_differ,one_label_one_source,6,84,56,0.666667,Cuba,fao1952
CUB-1800-2025,pesticides arsenicals,tonnes,1949,2,2,1,1,values_differ,one_label_one_source,17,69,43,0.623188,Cuba,fao1952
CUB-1800-2025,pesticides arsenicals,tonnes,1951,4,3,1,1,values_differ,one_label_one_source,5,138,65.75,0.476449,Cuba,fao1952
CUB-1800-2025,poultry,1000 heads,1951,4,4,1,1,values_differ,one_label_one_source,31,6945,1808.5,0.260403,Cuba,fao1952
CUB-1800-2025,r_fao_population_1952_10_18,1000 people,1951,4,4,1,1,values_differ,one_label_one_source,11,5469,1680.75,0.307323,Cuba,fao1952
CXR-1946-1958,phosphate rock,1000 tonnes,1949,2,2,1,1,values_differ,one_label_one_source,106,287,196.5,0.684669,Singapore Christmas Island,fao1952
CXR-1946-1958,phosphate rock,1000 tonnes,1950,2,2,1,1,values_differ,one_label_one_source,110,290,200,0.689655,Singapore Christmas Island,fao1952
CXR-1946-1958,phosphate rock,1000 tonnes,1951,2,2,1,1,values_differ,one_label_one_source,115,308,211.5,0.686688,Singapore Christmas Island,fao1952
CYP-1879-2025,horses mules asses,1000 heads,1938,3,3,1,1,values_differ,one_label_one_source,4,54,23,0.425926,Cyprus,fao1952
CYP-1879-2025,horses mules asses,1000 heads,1949,3,3,1,1,values_differ,one_label_one_source,4,54,22.666667,0.419753,Cyprus,fao1952
CYP-1879-2025,horses mules asses,1000 heads,1950,3,3,1,1,values_differ,one_label_one_source,5,51,21.333333,0.418301,Cyprus,fao1952
CYP-1879-2025,horses mules asses,1000 heads,1951,3,3,1,1,values_differ,one_label_one_source,5,51,21.333333,0.418301,Cyprus,fao1952
CYP-1879-2025,meat,1000 tonnes,1949,3,2,1,1,values_differ,one_label_one_source,3,8,4.666667,0.583333,Cyprus,fao1952
