"year","country","iso_draft","polity_name","FAOSTAT_name","item","item_code","value","unit","area_code","region","region_UN","iso3c","polity_code","Source","source_file","sheet"
1932,"Sudan","SDN","Sudan","Sudan","Wheat",15,5000,"tonnes",276,"Eastern Africa","Africa","SDN","SDN","mitchell","page51-100.xlsx","page_10_table_1"
1932,"Suriname","SUR","Suriname","Suriname","Rice, paddy",27,11000,"ha",207,"South America","Americas","SUR","SUR","mitchell","page351-400.xlsx","page_38_table_1"
1932,"Suriname","SUR","Suriname","Suriname","Rice, paddy",27,25000,"tonnes",207,"South America","Americas","SUR","SUR","mitchell","page401-450.xlsx","page_16_table_1"
1932,"Eswatini","SWZ","Eswatini","Eswatini","Cattle",866,319000,"heads",209,"Southern Africa","Africa","SWZ","SWZ","mitchell","page251-300.xlsx","page_20_table_1"
1932,"Sweden","SWE","Sweden","Sweden","Beer of barley",51,125040,"tonnes",210,"OECD Europe","Europe","SWE","SWE","mitchell","mitchell_beer_4203-4219.xlsx","page_4213_table_1"
1932,"Switzerland","CHE","Switzerland","Switzerland","Beer of barley",51,202080,"tonnes",211,"OECD Europe","Europe","CHE","CHE","mitchell","mitchell_beer_4203-4219.xlsx","page_4213_table_1"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Barley",44,314000,"ha",212,"Middle East","Asia","SYR","SYR","mitchell","11-50.xlsx","page_31_table_1"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Barley",44,199000,"tonnes",212,"Middle East","Asia","SYR","SYR","mitchell","page51-100.xlsx","page_42_table_1 (2)"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Goats",1016,1458000,"heads",212,"Middle East","Asia","SYR","SYR","mitchell","page251-300.xlsx","page_39_table_1"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Oil, olive, virgin",261,5000,"tonnes",212,"Middle East","Asia","SYR","SYR","mitchell","page151-200.xlsx","page_7_table_1"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Sheep",976,2080000,"heads",212,"Middle East","Asia","SYR","SYR","mitchell","page251-300.xlsx","page_39_table_1"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Wheat",15,452000,"ha",212,"Middle East","Asia","SYR","SYR","mitchell","11-50.xlsx","page_31_table_1"
1932,"Syrian Arab Republic","SYR","Syria","Syrian Arab Republic","Wheat",15,268000,"tonnes",212,"Middle East","Asia","SYR","SYR","mitchell","page51-100.xlsx","page_42_table_1 (2)"
1932,"Sao Tome and Principe","STP","Sao Tome and Principe","Sao Tome and Principe","Cacao, beans",661,11000,"tonnes",193,"Western Africa","Africa","STP","STP","mitchell","page151-200.xlsx","page_13_table_1"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Cattle",866,80000,"heads",214,"East Asia","Asia","TWN","TWN","mitchell","page251-300.xlsx","page_39_table_1"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Goats",1016,90000,"heads",214,"East Asia","Asia","TWN","TWN","mitchell","page251-300.xlsx","page_39_table_1"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Groundnuts, with shell",242,48000,"tonnes",214,"East Asia","Asia","TWN","TWN","mitchell","page151-200.xlsx","page_7_table_1"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Swine / pigs",1034,1754000,"heads",214,"East Asia","Asia","TWN","TWN","mitchell","page251-300.xlsx","page_39_table_1"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Rice, paddy",27,664000,"ha",214,"East Asia","Asia","TWN","TWN","mitchell","11-50.xlsx","page_31_table_1"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Rice, paddy",27,1620000,"tons",214,"East Asia","Asia","TWN","TWN","mitchell","page51-100.xlsx","page_42_table_1 (3)"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Sugar cane",156,72000,"ha",214,"East Asia","Asia","TWN","TWN","mitchell","Sugar (extracted from 101-150).xlsx","Copia de page_33_table_2 (2)"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Sugar cane",156,634000,"tonnes",214,"East Asia","Asia","TWN","TWN","mitchell","Sugar (extracted from 101-150).xlsx","Copia de page_33_table_2"
1932,"China, Taiwan Province of","TWN","China, Taiwan","China, Taiwan Province of","Tea",667,9000,"tonnes",214,"East Asia","Asia","TWN","TWN","mitchell","page151-200.xlsx","page_17_table_1"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Cattle",866,5336000,"heads",215,"Southern Africa","Africa","TZA","TZA","mitchell","page251-300.xlsx","page_23_table_1"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Coffee, green",656,11500,"tonnes",215,"Southern Africa","Africa","TZA","TZA","mitchell","page151-200.xlsx","page_13_table_1"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Cotton lint",767,33000,"tonnes",215,"Southern Africa","Africa","TZA","TZA","mitchell","page151-200.xlsx","page_45_table_1"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Goats",1016,3375000,"heads",215,"Southern Africa","Africa","TZA","TZA","mitchell","page251-300.xlsx","page_23_table_1"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Groundnuts, with shell",242,23000,"tonnes",215,"Southern Africa","Africa","TZA","TZA","mitchell","page101-150.xlsx","page_47_table_1"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Maize",56,243000,"ha",215,"Southern Africa","Africa","TZA","TZA","mitchell","5-10.xlsx","page_10_table_1 (2)"
1932,"Tanzania","TZA","Tanzania","United Republic of Tanzania","Sheep",976,2281000,"heads",215,"Southern Africa","Africa","TZA","TZA","mitchell","page251-300.xlsx","page_23_table_1"
1932,"Thailand","THA","Thailand","Thailand","Buffalo",946,4895000,"heads",216,"South East Asia","Asia","THA","THA","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Thailand","THA","Thailand","Thailand","Cattle",866,4972000,"heads",216,"South East Asia","Asia","THA","THA","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Thailand","THA","Thailand","Thailand","Horses",1096,310000,"heads",216,"South East Asia","Asia","THA","THA","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Thailand","THA","Thailand","Thailand","Maize",56,7000,"ha",216,"South East Asia","Asia","THA","THA","mitchell","11-50.xlsx","page_31_table_1"
1932,"Thailand","THA","Thailand","Thailand","Rice, paddy",27,3011000,"ha",216,"South East Asia","Asia","THA","THA","mitchell","11-50.xlsx","page_31_table_1"
1932,"Thailand","THA","Thailand","Thailand","Rice, paddy",27,5116000,"tonnes",216,"South East Asia","Asia","THA","THA","mitchell","page51-100.xlsx","page_42_table_1 (2)"
1932,"Thailand","THA","Thailand","Thailand","Rubber, natural",836,3600,"tonnes",216,"South East Asia","Asia","THA","THA","mitchell","page201-250.xlsx","page_27_table_1"
1932,"Thailand","THA","Thailand","Thailand","Tobacco, unmanufactured",826,6100,"tonnes",216,"South East Asia","Asia","THA","THA","mitchell","page201-250.xlsx","page_15_table_1"
1932,"Trinidad and Tobago","TTO","Trinidad and Tobago","Trinidad and Tobago","Cacao, beans",661,18000,"tonnes",220,"Central America","Americas","TTO","TTO","mitchell","page451-500.xlsx","page_29_table_1"
1932,"Trinidad and Tobago","TTO","Trinidad and Tobago","Trinidad and Tobago","Sugar Raw Centrifugal",162,99000,"tonnes",220,"Central America","Americas","TTO","TTO","mitchell","page401-450.xlsx","page_41_table_1"
1932,"Trinidad and Tobago","TTO","Trinidad and Tobago","Trinidad and Tobago","Sugar cane",156,25000,"ha",220,"Central America","Americas","TTO","TTO","mitchell","page351-400.xlsx","page_19_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Asses",1107,187000,"heads",222,"Northern Africa","Africa","TUN","TUN","mitchell","page251-300.xlsx","page_23_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Barley",44,610000,"ha",222,"Northern Africa","Africa","TUN","TUN","mitchell","11-50.xlsx","page_11_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Barley",44,340000,"tonnes",222,"Northern Africa","Africa","TUN","TUN","mitchell","page51-100.xlsx","page_10_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Cattle",866,543000,"heads",222,"Northern Africa","Africa","TUN","TUN","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Goats",1016,1669000,"heads",222,"Northern Africa","Africa","TUN","TUN","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Horses",1096,103000,"heads",222,"Northern Africa","Africa","TUN","TUN","mitchell","page251-300.xlsx","page_23_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Mules and hinnies",1110,51000,"heads",222,"Northern Africa","Africa","TUN","TUN","mitchell","page251-300.xlsx","page_23_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Oats",75,21000,"ha",222,"Northern Africa","Africa","TUN","TUN","mitchell","11-50.xlsx","page_11_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Oil, olive, virgin",261,55000,"tonnes",222,"Northern Africa","Africa","TUN","TUN","mitchell","page101-150.xlsx","page_48_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Sheep",976,2931000,"heads",222,"Northern Africa","Africa","TUN","TUN","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Wheat",15,968000,"ha",222,"Northern Africa","Africa","TUN","TUN","mitchell","11-50.xlsx","page_11_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Wheat",15,475000,"tonnes",222,"Northern Africa","Africa","TUN","TUN","mitchell","page51-100.xlsx","page_10_table_1"
1932,"Tunisia","TUN","Tunisia","Tunisia","Wine",564,169290,"tonnes",222,"Northern Africa","Africa","TUN","TUN","mitchell","page151-200.xlsx","page_35_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Asses",1107,888000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Barley",44,1365000,"ha",223,"Middle East","Asia","TUR","TUR","mitchell","11-50.xlsx","page_32_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Barley",44,1159000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page51-100.xlsx","page_43_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Buffalo",946,555000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Cattle",866,5345000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Cotton lint",767,6000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page201-250.xlsx","page_2_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Goats",1016,10825000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Horses",1096,510000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Maize",56,364000,"ha",223,"Middle East","Asia","TUR","TUR","mitchell","11-50.xlsx","page_32_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Maize",56,344000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page51-100.xlsx","page_43_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Mules and hinnies",1110,40000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Oats",75,139000,"ha",223,"Middle East","Asia","TUR","TUR","mitchell","11-50.xlsx","page_32_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Oats",75,127000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page51-100.xlsx","page_43_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Oil, olive, virgin",261,36000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page151-200.xlsx","page_7_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Potatoes",116,31000,"ha",223,"Middle East","Asia","TUR","TUR","mitchell","11-50.xlsx","page_32_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Rice, paddy",27,72000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page51-100.xlsx","page_43_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Sheep",976,11768000,"heads",223,"Middle East","Asia","TUR","TUR","mitchell","page251-300.xlsx","page_40_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Sugar cane",156,27000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","Sugar (extracted from 101-150).xlsx","Copia de page_33_table_2"
1932,"Turkey","TUR","Turkey","Türkiye","Sweet potatoes",122,72000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page51-100.xlsx","page_43_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Tobacco, unmanufactured",826,18000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page201-250.xlsx","page_15_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Wheat",15,2656000,"ha",223,"Middle East","Asia","TUR","TUR","mitchell","11-50.xlsx","page_32_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Wheat",15,1877000,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page51-100.xlsx","page_43_table_1"
1932,"Turkey","TUR","Turkey","Türkiye","Wine",564,5247,"tonnes",223,"Middle East","Asia","TUR","TUR","mitchell","page151-200.xlsx","page_38_table_1"
1932,"Uganda","UGA","Uganda","Uganda","Cattle",866,2152000,"heads",226,"Eastern Africa","Africa","UGA","UGA","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Uganda","UGA","Uganda","Uganda","Coffee, green",656,4400,"tonnes",226,"Eastern Africa","Africa","UGA","UGA","mitchell","page151-200.xlsx","page_13_table_1"
1932,"Uganda","UGA","Uganda","Uganda","Cotton lint",767,54000,"tonnes",226,"Eastern Africa","Africa","UGA","UGA","mitchell","page151-200.xlsx","page_45_table_1"
1932,"Uganda","UGA","Uganda","Uganda","Goats",1016,2024000,"heads",226,"Eastern Africa","Africa","UGA","UGA","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Uganda","UGA","Uganda","Uganda","Maize",56,23000,"ha",226,"Eastern Africa","Africa","UGA","UGA","mitchell","11-50.xlsx","page_12_table_1"
1932,"Uganda","UGA","Uganda","Uganda","Sheep",976,844000,"heads",226,"Eastern Africa","Africa","UGA","UGA","mitchell","page251-300.xlsx","page_26_table_1"
1932,"United Kingdom","GBR","United Kingdom","United Kingdom of Great Britain and Northern Ireland","Beer of barley",51,2411760,"tonnes",229,"OECD Europe","Europe","GBR","GBR","mitchell","mitchell_beer_4203-4219.xlsx","page_4213_table_1"
1932,"United Kingdom","GBR","United Kingdom","United Kingdom of Great Britain and Northern Ireland","Cattle",866,186000,"heads",229,"OECD Europe","Europe","GBR","GBR","mitchell","page501-550.xlsx","page_41_table_1"
1932,"United States of America","USA","United States of America","United States of America","Beer of barley",51,259600,"tonnes",231,"USA","Americas","USA","USA","mitchell","mitchell_beer_2746-2755.xlsx","page_2750_table_1"
1932,"United States of America","USA","United States of America","United States of America","Butter, cow milk",886,1016000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page551-593.xlsx","page_24_table_3"
1932,"United States of America","USA","United States of America","United States of America","Citrus Fruit",NA,2624000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_39_table_1"
1932,"United States of America","USA","United States of America","United States of America","Cotton lint",767,14525000,"ha",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_18_table_1"
1932,"United States of America","USA","United States of America","United States of America","Cottonseed",NA,5275000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_8_table_1"
1932,"United States of America","USA","United States of America","United States of America","Milk, whole fresh cow",882,47087000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page551-593.xlsx","page_15_table_1"
1932,"United States of America","USA","United States of America","United States of America","Flax fibre and tow",773,805000,"ha",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_3_table_1"
1932,"United States of America","USA","United States of America","United States of America","Groundnuts, with shell",242,607000,"ha",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_3_table_1"
1932,"United States of America","USA","United States of America","United States of America","Groundnuts, with shell",242,427000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_8_table_1"
1932,"United States of America","USA","United States of America","United States of America","Marine fish, Other",NA,1185000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page551-593.xlsx","page_37_table_1"
1932,"United States of America","USA","United States of America","United States of America","Meat",NA,7447000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page551-593.xlsx","page_29_table_1"
1932,"United States of America","USA","United States of America","United States of America","Poultry",NA,4.37e+08,"heads",231,"USA","Americas","USA","USA","mitchell","page501-550.xlsx","page_12_table_1"
1932,"United States of America","USA","United States of America","United States of America","Rice, paddy",27,354000,"ha",231,"USA","Americas","USA","USA","mitchell","page351-400.xlsx","page_19_table_1"
1932,"United States of America","USA","United States of America","United States of America","Rice, paddy",27,850000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page401-450.xlsx","page_2_table_1"
1932,"United States of America","USA","United States of America","United States of America","Tobacco, unmanufactured",826,569000,"ha",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_18_table_1"
1932,"United States of America","USA","United States of America","United States of America","Tobacco, unmanufactured",826,462000,"tonnes",231,"USA","Americas","USA","USA","mitchell","page451-500.xlsx","page_18_table_1 (2)"
1932,"Uruguay","URY","Uruguay","Uruguay","Beer of barley",51,9680,"tonnes",234,"South America","Americas","URY","URY","mitchell","mitchell_beer_2746-2755.xlsx","page_2753_table_1"
1932,"Uruguay","URY","Uruguay","Uruguay","Flax fibre and tow",773,1360000,"ha",234,"South America","Americas","URY","URY","mitchell","page451-500.xlsx","page_3_table_1"
1932,"Uruguay","URY","Uruguay","Uruguay","Meat",NA,198000,"tonnes",234,"South America","Americas","URY","URY","mitchell","page551-593.xlsx","page_33_table_1"
1932,"Uruguay","URY","Uruguay","Uruguay","Wine",564,52767,"tonnes",234,"South America","Americas","URY","URY","mitchell","page451-500.xlsx","page_46_table_1"
1932,"Uruguay","URY","Uruguay","Uruguay","Wine",564,14000,"ha",234,"South America","Americas","URY","URY","mitchell","page451-500.xlsx","page_46_table_1 (2)"
1932,"Venezuela","VEN","Venezuela","Venezuela (Bolivarian Republic of)","Cacao, beans",661,16000,"tonnes",236,"South America","Americas","VEN","VEN","mitchell","page451-500.xlsx","page_34_table_1"
1932,"Venezuela","VEN","Venezuela","Venezuela (Bolivarian Republic of)","Coffee, green",656,49000,"tonnes",236,"South America","Americas","VEN","VEN","mitchell","page451-500.xlsx","page_34_table_1"
1932,"Venezuela","VEN","Venezuela","Venezuela (Bolivarian Republic of)","Sugar Raw Centrifugal",162,24000,"tonnes",236,"South America","Americas","VEN","VEN","mitchell","page401-450.xlsx","page_50_table_1"
1932,"Yugoslav SFR","YUG","Yugoslav SFR","Yugoslav SFR","Beer of barley",51,65920,"tonnes",248,"Eastern Europe",NA,"YUG","YUG","mitchell","mitchell_beer_4203-4219.xlsx","page_4215_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Beer of barley",51,960,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","mitchell_beer_956-971.xlsx","page_962_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Cattle",866,318000,"heads",250,"Western Africa","Africa","COD","COD","mitchell","page251-300.xlsx","page_26_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Coffee, green",656,7800,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","page151-200.xlsx","page_13_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Cotton lint",767,14000,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","page151-200.xlsx","page_48_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Goats",1016,1129000,"heads",250,"Western Africa","Africa","COD","COD","mitchell","page251-300.xlsx","page_26_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Groundnuts, with shell",242,107000,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","page101-150.xlsx","page_48_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Maize",56,317000,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","page51-100.xlsx","page_11_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Swine / pigs",1034,111000,"heads",250,"Western Africa","Africa","COD","COD","mitchell","page251-300.xlsx","page_26_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Rice, paddy",27,65000,"ha",250,"Western Africa","Africa","COD","COD","mitchell","11-50.xlsx","page_12_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Rice, paddy",27,51000,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","page51-100.xlsx","page_11_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Rubber, natural",836,100,"tonnes",250,"Western Africa","Africa","COD","COD","mitchell","page201-250.xlsx","page_22_table_1"
1932,"DR Congo","COD","DR Congo","Democratic Republic of the Congo","Sheep",976,332000,"heads",250,"Western Africa","Africa","COD","COD","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Zambia","ZMB","Zambia","Zambia","Cattle",866,485000,"heads",251,"Southern Africa","Africa","ZMB","ZMB","mitchell","page251-300.xlsx","page_26_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Cattle",866,2748000,"heads",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page251-300.xlsx","page_29_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Goats",1016,794000,"heads",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page251-300.xlsx","page_29_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Groundnuts, with shell",242,24000,"tonnes",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page101-150.xlsx","page_48_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Maize",56,102000,"ha",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","11-50.xlsx","page_12_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Maize",56,171000,"tonnes",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page51-100.xlsx","page_11_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Swine / pigs",1034,76000,"heads",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page251-300.xlsx","page_29_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Sheep",976,374000,"heads",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page251-300.xlsx","page_29_table_1"
1932,"Zimbabwe","ZWE","Zimbabwe","Zimbabwe","Tobacco, unmanufactured",826,6400,"tonnes",181,"Southern Africa","Africa","ZWE","ZWE","mitchell","page201-250.xlsx","page_6_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Asses",1107,332000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Barley",44,1396000,"ha",4,"Northern Africa","Africa","DZA","DZA","mitchell","5-10.xlsx","page_5_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Barley",44,784000,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page51-100.xlsx","page_7_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Beer of barley",51,8480,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","mitchell_beer_956-971.xlsx","page_958_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Camels",1126,171000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Cattle",866,884000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Citrus",NA,75000,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page151-200.xlsx","page_21_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Goats",1016,2830000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Horses",1096,171000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Mules and hinnies",1110,177000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Oats",75,183000,"ha",4,"Northern Africa","Africa","DZA","DZA","mitchell","5-10.xlsx","page_5_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Oats",75,141000,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page51-100.xlsx","page_7_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Oil, olive, virgin",261,8300,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page101-150.xlsx","page_46_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Swine / pigs",1034,52000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Potatoes",116,16000,"ha",4,"Northern Africa","Africa","DZA","DZA","mitchell","5-10.xlsx","page_5_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Potatoes",116,1e+05,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page51-100.xlsx","page_7_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Sheep",976,5513000,"heads",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_31_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Tobacco, unmanufactured",826,13000,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page201-250.xlsx","page_5_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Wheat",15,1616000,"ha",4,"Northern Africa","Africa","DZA","DZA","mitchell","5-10.xlsx","page_5_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Wheat",15,871000,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page51-100.xlsx","page_7_table_1"
1933,"Algeria","DZA","Algeria","Algeria","Wine",564,1656369,"tonnes",4,"Northern Africa","Africa","DZA","DZA","mitchell","page151-200.xlsx","page_35_table_1"
1933,"Angola","AGO","Angola","Angola","Coffee, green",656,19000,"tonnes",7,"Southern Africa","Africa","AGO","AGO","mitchell","page151-200.xlsx","page_11_table_1"
1933,"Angola","AGO","Angola","Angola","Maize",56,292000,"tonnes",7,"Southern Africa","Africa","AGO","AGO","mitchell","page51-100.xlsx","page_7_table_1"
1933,"Argentina","ARG","Argentina","Argentina","Beer of barley",51,78640,"tonnes",9,"South America","Americas","ARG","ARG","mitchell","mitchell_beer_2746-2755.xlsx","page_2753_table_1"
